"","Sample_names","Sample","Type","Stain","Dilution","Tank","Day","Timepoint","Feeding_status","Time_cont","Counts","BacterialDensity","AlgalDensity","PercentageHNA","HNADensity"
"377","B09 T4.D3.4.B_FIXED_SG_10.fcs","T4.D3.4.B","FIXED","SG",10,"T4","D3","4","B",3.45833333333333,7366,2439234.3863832,9934.43274389032,84.1297855009503,2052122.65712961
"378","B09 T4.D7.8.B_FIXED_SG_10.fcs","T4.D7.8.B","FIXED","SG",10,"T4","D7","8","B",7.95833333333333,54383,18086068.7086368,32924.2741694104,72.0445727525146,13030030.9288636
"379","B09 T5.D11.5.B_FIXED_SG_10.fcs","T5.D11.5.B","FIXED","SG",10,"T5","D11","5","B",11.5833333333333,12861,4261572.61672024,3644.91865204281,77.0857631599409,3285065.77421386
"380","B09 T5.D12.3.A_FIXED_SG_10.fcs","T5.D12.3.A","FIXED","SG",10,"T5","D12","3","A",12.3333333333333,63130,12605327.2632882,2396.07044447107,84.9390147315064,10706840.781119
"381","B09 T5.D12.3.B_FIXED_SG_10.fcs","T5.D12.3.B","FIXED","SG",10,"T5","D12","3","B",12.3333333333333,63130,12605327.2632882,2396.07044447107,84.9390147315064,10706840.781119
"382","B10 Artemia.D16.8_FIXED_SG_10.fcs","Artemia.D16.8","FIXED","SG",10,"Artemia","D16","8","Artemia",16.9583333333333,8314,1657396.88615115,6578.55391423958,68.2463314890546,1131112.57301198
"383","B10 Artemia.D4.8_FIXED_SG_10.fcs","Artemia.D4.8","FIXED","SG",10,"Artemia","D4","8","Artemia",4.95833333333333,2264,451860.13092767,798.339453935813,65.8127208480565,297381.446591091
"384","B10 T1.D16.1.A_FIXED_SG_10.fcs","T1.D16.1.A","FIXED","SG",10,"T1","D16","1","A",16.0833333333333,58538,19449779.0477456,0,35.5580990126072,6915971.69153072
"385","B10 T1.D3.3.B_FIXED_SG_10.fcs","T1.D3.3.B","FIXED","SG",10,"T1","D3","3","B",3.33333333333333,8206,2720190.93711672,4640.83269798124,46.1369729466244,1255013.75675407
"386","B10 T1.D5.2.A_FIXED_SG_10.fcs","T1.D5.2.A","FIXED","SG",10,"T1","D5","2","A",5.20833333333333,32155,10648408.7823294,11921.7140775574,63.738143368061,6787098.05609829
"387","B10 T1.D9.7.A_FIXED_SG_10.fcs","T1.D9.7.A","FIXED","SG",10,"T1","D9","7","A",9.83333333333333,36059,11966614.6749411,33186.2078120333,86.3945200920713,10338499.3196827
"388","B10 T2.D13.4.A_FIXED_SG_10.fcs","T2.D13.4.A","FIXED","SG",10,"T2","D13","4","A",13.4583333333333,107931,35765980.7137887,0,90.0566102417285,32209629.8505484
"389","B10 T2.D17.8.A_FIXED_SG_10.fcs","T2.D17.8.A","FIXED","SG",10,"T2","D17","8","A",17.9583333333333,133812,44305675.1208529,993.31170121184,91.1562490658536,40387391.5634726
"390","B10 T2.D2.5.A_FIXED_SG_10.fcs","T2.D2.5.A","FIXED","SG",10,"T2","D2","5","A",2.58333333333333,7283,2425160.66731045,16316.4729779228,76.2323218453934,1848756.28517199
"391","B10 T3.D10.6.A_FIXED_SG_10.fcs","T3.D10.6.A","FIXED","SG",10,"T3","D10","6","A",10.7083333333333,100081,33143793.8799841,23513.0480858392,71.555040417262,23716055.1066366
"392","B10 T3.D6.1.A_FIXED_SG_10.fcs","T3.D6.1.A","FIXED","SG",10,"T3","D6","1","A",6.08333333333333,55373,18407965.1607327,29586.78235431,76.6835822512777,14115887.104817
"393","B10 T3.D7.PWE.0_FIXED_SG_10.fcs","T3.D7.PWE.0","FIXED","SG",10,"T3","D7","PWE","0",NA,121790,24342907.3974136,45371.8694409466,83.6291977994909,20357778.1775299
"394","B10 T4.D14.2.A_FIXED_SG_10.fcs","T4.D14.2.A","FIXED","SG",10,"T4","D14","2","A",14.2083333333333,24755,8248917.02765745,333.222259246918,55.217127852959,4554815.06164612
"395","B10 T4.D16.3.B_FIXED_SG_10.fcs","T4.D16.3.B","FIXED","SG",10,"T4","D16","3","B",16.3333333333333,21919,7288355.39003791,332.513134268804,70.6190975865687,5146970.80534681
"396","B10 T4.D3.4.A_FIXED_SG_10.fcs","T4.D3.4.A","FIXED","SG",10,"T4","D3","4","A",3.45833333333333,8891,2946674.17890167,8948.39757398999,85.2210100101226,2511185.49696749
"397","B10 T4.D7.8.A_FIXED_SG_10.fcs","T4.D7.8.A","FIXED","SG",10,"T4","D7","8","A",7.95833333333333,56514,18798523.1014869,32598.2104247746,72.0122447535124,13537238.4658883
"398","B10 T5.D11.5.A_FIXED_SG_10.fcs","T5.D11.5.A","FIXED","SG",10,"T5","D11","5","A",11.5833333333333,14814,4906597.77424483,8280.3391626921,76.7787228297556,3767223.1054584
"399","B10 T5.D13.3.A_FIXED_SG_10.fcs","T5.D13.3.A","FIXED","SG",10,"T5","D13","3","A",13.3333333333333,61134,12175904.7182776,199.167479933876,78.2379690515916,9526180.56523731
"400","B10 T5.D13.3.B_FIXED_SG_10.fcs","T5.D13.3.B","FIXED","SG",10,"T5","D13","3","B",13.3333333333333,61134,12175904.7182776,199.167479933876,78.2379690515916,9526180.56523731
"401","B11 Artemia.D17.1_FIXED_SG_10.fcs","Artemia.D17.1","FIXED","SG",10,"Artemia","D17","1","Artemia",17.0833333333333,12927,2581733.93780831,3794.61165145493,66.1019571439623,1706576.66114118
"402","B11 Artemia.D5.1_FIXED_SG_10.fcs","Artemia.D5.1","FIXED","SG",10,"Artemia","D5","1","Artemia",5.08333333333333,11181,3061442.41826844,821.422704123542,17.0288882926393,521329.609550408
"403","B11 T1.D16.2.B_FIXED_SG_10.fcs","T1.D16.2.B","FIXED","SG",10,"T1","D16","2","B",16.2083333333333,50864,16933781.6692746,0,29.2898710286254,4959882.81119952
"404","B11 T1.D5.4.B_FIXED_SG_10.fcs","T1.D5.4.B","FIXED","SG",10,"T1","D5","4","B",5.45833333333333,846,281802.738083342,22983.9112621165,4.60992907801418,12990.9063655441
"405","B11 T1.D9.8.B_FIXED_SG_10.fcs","T1.D9.8.B","FIXED","SG",10,"T1","D9","8","B",9.95833333333333,35916,11934604.9046322,31900.0465209012,87.9691502394476,10498770.5190403
"406","B11 T2.D13.5.B_FIXED_SG_10.fcs","T2.D13.5.B","FIXED","SG",10,"T2","D13","5","B",13.5833333333333,63891,21246009.5770152,332.535248736366,87.4990217714545,18590050.5453578
"407","B11 T2.D2.6.B_FIXED_SG_10.fcs","T2.D2.6.B","FIXED","SG",10,"T2","D2","6","B",2.70833333333333,7412,2455198.91351154,11924.8732982212,62.2369131138694,1528040.01457485
"408","B11 T2.D3.3.A_FIXED_SG_10.fcs","T2.D3.3.A","FIXED","SG",10,"T2","D3","3","A",3.33333333333333,6298,2090206.10002987,6305.79801533305,70.8955223880597,1481862.53360327
"409","B11 T3.D10.7.B_FIXED_SG_10.fcs","T3.D10.7.B","FIXED","SG",10,"T3","D10","7","B",10.8333333333333,59696,19816757.4027354,20249.6348426504,65.2991825247923,12940180.5869075
"410","B11 T3.D17.1.B_FIXED_SG_10.fcs","T3.D17.1.B","FIXED","SG",10,"T3","D17","1","B",17.0833333333333,290914,96639537.5876158,332.19280470385,47.4765738328166,45881141.414477
"411","B11 T3.D6.2.B_FIXED_SG_10.fcs","T3.D6.2.B","FIXED","SG",10,"T3","D6","2","B",6.20833333333333,56458,18769281.9148936,22606.3829787234,75.4312940593007,14157912.2340426
"412","B11 T4.D14.4.B_FIXED_SG_10.fcs","T4.D14.4.B","FIXED","SG",10,"T4","D14","4","B",14.4583333333333,22850,7613367.54073235,0,60.7877461706783,4627994.5357012
"413","B11 T4.D3.5.B_FIXED_SG_10.fcs","T4.D3.5.B","FIXED","SG",10,"T4","D3","5","B",3.58333333333333,10393,3461564.08206768,10991.2070343725,85.6538054459732,2964961.36424194
"414","B11 T4.D7.PWE.0_FIXED_SG_10.fcs","T4.D7.PWE.0","FIXED","SG",10,"T4","D7","PWE","0",NA,80892,16152233.3819213,41732.3935224936,77.3413934628888,12492362.3729558
"415","B11 T5.D11.6.B_FIXED_SG_10.fcs","T5.D11.6.B","FIXED","SG",10,"T5","D11","6","B",11.7083333333333,14373,4759271.52317881,5629.13907284768,67.3345856814861,3204635.7615894
"416","B11 T5.D16.3.A_FIXED_SG_10.fcs","T5.D16.3.A","FIXED","SG",10,"T5","D16","3","A",16.3333333333333,31196,10391392.6917824,999.30048965724,85.7738171560457,8913094.16741614
"417","B11 T5.D7.1.B_FIXED_SG_10.fcs","T5.D7.1.B","FIXED","SG",10,"T5","D7","1","B",7.08333333333333,44915,14925397.9330741,30239.5906024657,71.0475342313258,10604127.2056624
"418","B12 Artemia.D17.2_FIXED_SG_10.fcs","Artemia.D17.2","FIXED","SG",10,"Artemia","D17","2","Artemia",17.2083333333333,11907,2776106.8755683,19817.6773682124,58.8393382044176,1633442.91343172
"419","B12 Artemia.D5.2_FIXED_SG_10.fcs","Artemia.D5.2","FIXED","SG",10,"Artemia","D5","2","Artemia",5.20833333333333,3965,829966.717601993,2093.23257907186,52.6860025220681,437276.285768112
"420","B12 T1.D16.2.A_FIXED_SG_10.fcs","T1.D16.2.A","FIXED","SG",10,"T1","D16","2","A",16.2083333333333,46031,15289135.4170127,332.148669744578,28.4025982490061,4342511.70824061
"421","B12 T1.D5.4.A_FIXED_SG_10.fcs","T1.D5.4.A","FIXED","SG",10,"T1","D5","4","A",5.45833333333333,35597,11802718.8328912,25530.5039787798,61.3900047756834,7245689.65517241
"422","B12 T1.D9.8.A_FIXED_SG_10.fcs","T1.D9.8.A","FIXED","SG",10,"T1","D9","8","A",9.95833333333333,30713,10193156.5497328,34184.0629252265,86.2077947448963,8787295.47641964
"423","B12 T2.D13.5.A_FIXED_SG_10.fcs","T2.D13.5.A","FIXED","SG",10,"T2","D13","5","A",13.5833333333333,68181,22653752.8657341,0,78.4617415408985,17774529.0228262
"424","B12 T2.D2.6.A_FIXED_SG_10.fcs","T2.D2.6.A","FIXED","SG",10,"T2","D2","6","A",2.70833333333333,11,3640.57587291081,0,45.4545454545455,1654.80721495946
"425","B12 T2.D3.3.B_FIXED_SG_10.fcs","T2.D3.3.B","FIXED","SG",10,"T2","D3","3","B",3.33333333333333,5510,1826741.37187945,4309.91612240162,68.2214156079855,1246228.8233929
"426","B12 T3.D10.7.A_FIXED_SG_10.fcs","T3.D10.7.A","FIXED","SG",10,"T3","D10","7","A",10.8333333333333,56556,18791241.6519919,16280.6924278167,63.9560789306174,12018141.342991
"427","B12 T3.D17.1.A_FIXED_SG_10.fcs","T3.D17.1.A","FIXED","SG",10,"T3","D17","1","A",17.0833333333333,295892,98391247.9632893,997.572573404715,45.6872777905452,44952282.7785721
"428","B12 T3.D6.2.A_FIXED_SG_10.fcs","T3.D6.2.A","FIXED","SG",10,"T3","D6","2","A",6.20833333333333,60674,20164844.2952574,19940.8421682342,74.3086000593335,14984213.4999501
"429","B12 T4.D14.4.A_FIXED_SG_10.fcs","T4.D14.4.A","FIXED","SG",10,"T4","D14","4","A",14.4583333333333,21481,7159378.74950007,333.288894814025,54.3969088962339,3894480.73590188
"430","B12 T4.D3.5.A_FIXED_SG_10.fcs","T4.D3.5.A","FIXED","SG",10,"T4","D3","5","A",3.58333333333333,10726,3574261.05501683,8330.8340831084,86.677232892038,3098070.57882635
"431","B12 T5.D11.6.A_FIXED_SG_10.fcs","T5.D11.6.A","FIXED","SG",10,"T5","D11","6","A",11.7083333333333,17117,5674645.27251028,4972.81527648853,69.7610562598586,3958692.4811033
"432","B12 T5.D16.3.B_FIXED_SG_10.fcs","T5.D16.3.B","FIXED","SG",10,"T5","D16","3","B",16.3333333333333,31789,10575182.9673985,2328.67598137059,84.5764258076693,8944111.77644711
"433","B12 T5.D7.1.A_FIXED_SG_10.fcs","T5.D7.1.A","FIXED","SG",10,"T5","D7","1","A",7.08333333333333,45794,15210921.4110144,32551.6508337209,71.6360221863126,10896499.0367369
"434","B12 T5.D7.PWE.0_FIXED_SG_10.fcs","T5.D7.PWE.0","FIXED","SG",10,"T5","D7","PWE","0",NA,73305,14631152.449004,30338.1102550796,75.8529431825933,11098159.7541016
"435","C01 Artemia.D17.3_FIXED_SG_10.fcs","Artemia.D17.3","FIXED","SG",10,"Artemia","D17","3","Artemia",17.3333333333333,9873,2959266.2530348,18283.7274825405,55.190924744252,1633246.41069448
"436","C01 Artemia.D5.3_FIXED_SG_10.fcs","Artemia.D5.3","FIXED","SG",10,"Artemia","D5","3","Artemia",5.33333333333333,4028,898786.147804355,5578.3648696894,56.2065541211519,505176.722599072
"437","C01 T1.D16.4.B_FIXED_SG_10.fcs","T1.D16.4.B","FIXED","SG",10,"T1","D16","4","B",16.4583333333333,33212,11046732.0804923,0,38.127785137902,4211874.27240978
"438","C01 T1.D17.3.A_FIXED_SG_10.fcs","T1.D17.3.A","FIXED","SG",10,"T1","D17","3","A",17.3333333333333,12297,4088098.40425532,997.340425531915,42.2542083434984,1727393.61702128
"439","C01 T1.D5.5.B_FIXED_SG_10.fcs","T1.D5.5.B","FIXED","SG",10,"T1","D5","5","B",5.58333333333333,43961,14611293.9143152,24595.3401801442,65.9425399786174,9635058.33084056
"440","C01 T2.D13.6.B_FIXED_SG_10.fcs","T2.D13.6.B","FIXED","SG",10,"T2","D13","6","B",13.7083333333333,71948,23861767.0469621,0,91.0463112247734,21725258.6893075
"441","C01 T2.D2.7.B_FIXED_SG_10.fcs","T2.D2.7.B","FIXED","SG",10,"T2","D2","7","B",2.83333333333333,5858,1940377.60847963,12918.1848294137,59.7132127005804,1158661.80854588
"442","C01 T2.D9.1.B_FIXED_SG_10.fcs","T2.D9.1.B","FIXED","SG",10,"T2","D9","1","B",9.08333333333333,36647,12172656.6132997,25576.2970836378,67.8281987611537,8256493.72218162
"443","C01 T3.D10.8.B_FIXED_SG_10.fcs","T3.D10.8.B","FIXED","SG",10,"T3","D10","8","B",10.9583333333333,52944,17582943.1104912,24575.7364418319,65.5919462073134,11532994.5866959
"444","C01 T3.D12.2.B_FIXED_SG_10.fcs","T3.D12.2.B","FIXED","SG",10,"T3","D12","2","B",12.2083333333333,102508,20469667.3189824,1397.8194017333,80.9175869200453,16563560.8450817
"445","C01 T3.D17.2.B_FIXED_SG_10.fcs","T3.D17.2.B","FIXED","SG",10,"T3","D17","2","B",17.2083333333333,355168,118007774.861282,0,44.4178529597261,52416519.9189288
"446","C01 T3.D3.3.A_FIXED_SG_10.fcs","T3.D3.3.A","FIXED","SG",10,"T3","D3","3","A",3.33333333333333,5457,1810010.28226475,5970.34727519984,70.8631115997801,1282629.60628877
"447","C01 T3.D6.4.B_FIXED_SG_10.fcs","T3.D6.4.B","FIXED","SG",10,"T3","D6","4","B",6.45833333333333,60434,20083078.5590855,34228.3663432141,73.8723235264917,14835836.7672471
"448","C01 T4.D14.5.B_FIXED_SG_10.fcs","T4.D14.5.B","FIXED","SG",10,"T4","D14","5","B",14.5833333333333,25112,8368156.21980073,0,53.7073908888181,4494318.37115532
"449","C01 T4.D3.6.B_FIXED_SG_10.fcs","T4.D3.6.B","FIXED","SG",10,"T4","D3","6","B",3.70833333333333,13376,4453174.41821753,8655.99094450178,84.1806220095694,3748709.92442654
"450","C01 T5.D11.7.B_FIXED_SG_10.fcs","T5.D11.7.B","FIXED","SG",10,"T5","D11","7","B",11.8333333333333,25126,8318765.72639386,3641.90173486955,52.5710419485792,4373261.81962654
"451","C01 T5.D7.2.B_FIXED_SG_10.fcs","T5.D7.2.B","FIXED","SG",10,"T5","D7","2","B",7.20833333333333,48255,16021980.2111694,30878.5443920579,74.4668946223189,11931071.1202603
"452","C02 Artemia.D17.4_FIXED_SG_10.fcs","Artemia.D17.4","FIXED","SG",10,"Artemia","D17","4","Artemia",17.4583333333333,19323,3861819.48996722,2598.12934687025,84.7539201987269,3273043.4087457
"453","C02 Artemia.D5.4_FIXED_SG_10.fcs","Artemia.D5.4","FIXED","SG",10,"Artemia","D5","4","Artemia",5.45833333333333,5986,1193714.35408607,0,89.041095890411,1062896.34267938
"454","C02 T1.D13.2.B_FIXED_SG_10.fcs","T1.D13.2.B","FIXED","SG",10,"T1","D13","2","B",13.2083333333333,114034,22720462.2434748,597.728631201435,97.7655786870582,22212791.3927077
"455","C02 T1.D16.4.A_FIXED_SG_10.fcs","T1.D16.4.A","FIXED","SG",10,"T1","D16","4","A",16.4583333333333,35842,11923486.3606121,0,42.4278779085989,5058882.23552894
"456","C02 T1.D17.3.B_FIXED_SG_10.fcs","T1.D17.3.B","FIXED","SG",10,"T1","D17","3","B",17.3333333333333,14311,4755116.95906433,996.810207336523,44.8675843756551,2133506.11376927
"457","C02 T1.D5.5.A_FIXED_SG_10.fcs","T1.D5.5.A","FIXED","SG",10,"T1","D5","5","A",5.58333333333333,43156,14328021.24834,22576.3612217795,66.7230512559088,9560092.96148738
"458","C02 T2.D13.6.A_FIXED_SG_10.fcs","T2.D13.6.A","FIXED","SG",10,"T2","D13","6","A",13.7083333333333,74836,24873201.0502875,0,91.2355016302314,22693189.7497258
"459","C02 T2.D2.7.A_FIXED_SG_10.fcs","T2.D2.7.A","FIXED","SG",10,"T2","D2","7","A",2.83333333333333,5154,1717084.2217484,11993.6034115139,57.1206829646876,980810.234541578
"460","C02 T2.D9.1.A_FIXED_SG_10.fcs","T2.D9.1.A","FIXED","SG",10,"T2","D9","1","A",9.08333333333333,33588,11168079.8004988,32917.7057356608,67.2710491842325,7512884.45552785
"461","C02 T3.D10.8.A_FIXED_SG_10.fcs","T3.D10.8.A","FIXED","SG",10,"T3","D10","8","A",10.9583333333333,45686,15184126.5620846,16950.2791810689,71.4026178698069,10841863.8659931
"462","C02 T3.D17.2.A_FIXED_SG_10.fcs","T3.D17.2.A","FIXED","SG",10,"T3","D17","2","A",17.2083333333333,358639,119335507.270489,665.490965960137,48.3488968015191,57697401.2577779
"463","C02 T3.D3.3.B_FIXED_SG_10.fcs","T3.D3.3.B","FIXED","SG",10,"T3","D3","3","B",3.33333333333333,5543,1838291.38062548,9617.61682088018,73.0290456431535,1342486.65141114
"464","C02 T3.D6.4.A_FIXED_SG_10.fcs","T3.D6.4.A","FIXED","SG",10,"T3","D6","4","A",6.45833333333333,58242,19361079.7154445,27591.2505817432,76.4723052092991,14805863.9718104
"465","C02 T4.D14.5.A_FIXED_SG_10.fcs","T4.D14.5.A","FIXED","SG",10,"T4","D14","5","A",14.5833333333333,28188,9333465.77927883,0,63.4312473392933,5920333.76378266
"466","C02 T4.D3.6.A_FIXED_SG_10.fcs","T4.D3.6.A","FIXED","SG",10,"T4","D3","6","A",3.70833333333333,13512,4473431.5510677,14898.1956629697,85.3463587921847,3817910.94189704
"467","C02 T5.D11.7.A_FIXED_SG_10.fcs","T5.D11.7.A","FIXED","SG",10,"T5","D11","7","A",11.8333333333333,28432,9476069.85735235,5665.91121183842,56.2464828362409,5329956.00586588
"468","C02 T5.D7.2.A_FIXED_SG_10.fcs","T5.D7.2.A","FIXED","SG",10,"T5","D7","2","A",7.20833333333333,55793,18558693.4105046,29604.4972224994,71.1809725234348,13210258.4572398
"469","C03 Artemia.D17.5_FIXED_SG_10.fcs","Artemia.D17.5","FIXED","SG",10,"Artemia","D17","5","Artemia",17.5833333333333,19233,3842680.46592476,3995.92415735949,87.0587011906619,3345387.70454137
"470","C03 Artemia.D5.5_FIXED_SG_10.fcs","Artemia.D5.5","FIXED","SG",10,"Artemia","D5","5","Artemia",5.58333333333333,6207,1236183.30644679,199.159546712872,88.9640728210085,1099759.01694848
"471","C03 T1.D16.5.B_FIXED_SG_10.fcs","T1.D16.5.B","FIXED","SG",10,"T1","D16","5","B",16.5833333333333,29242,9724642.50083139,332.55736614566,41.3070241433554,4016960.42567343
"472","C03 T1.D5.6.B_FIXED_SG_10.fcs","T1.D5.6.B","FIXED","SG",10,"T1","D5","6","B",5.70833333333333,68505,22788663.0517947,3991.88317088587,69.6211955331728,15865739.6626859
"473","C03 T2.D13.7.B_FIXED_SG_10.fcs","T2.D13.7.B","FIXED","SG",10,"T2","D13","7","B",13.8333333333333,68298,22694135.2384117,0,92.3233476822162,20951985.3796312
"474","C03 T2.D17.3.A_FIXED_SG_10.fcs","T2.D17.3.A","FIXED","SG",10,"T2","D17","3","A",17.3333333333333,134000,44367922.6541289,993.31170121184,93.5358208955224,41499900.6688299
"475","C03 T2.D2.8.B_FIXED_SG_10.fcs","T2.D2.8.B","FIXED","SG",10,"T2","D2","8","B",2.95833333333333,3630,1207584.83033932,9647.37192282102,56.33608815427,680306.054557552
"476","C03 T2.D9.2.B_FIXED_SG_10.fcs","T2.D9.2.B","FIXED","SG",10,"T2","D9","2","B",9.20833333333333,33141,11000796.654053,29874.526986656,67.0528952053348,7376352.65219412
"477","C03 T3.D17.4.B_FIXED_SG_10.fcs","T3.D17.4.B","FIXED","SG",10,"T3","D17","4","B",17.4583333333333,202027,67123064.6554588,332.247989899661,46.2982670633133,31076815.7352648
"478","C03 T3.D6.5.B_FIXED_SG_10.fcs","T3.D6.5.B","FIXED","SG",10,"T3","D6","5","B",6.58333333333333,61177,20311763.3387563,34197.6825259803,76.3244356539222,15502838.739666
"479","C03 T4.D10.1.B_FIXED_SG_10.fcs","T4.D10.1.B","FIXED","SG",10,"T4","D10","1","B",10.0833333333333,54787,18234373.9599281,22964.7873261,81.4645810137441,14854556.3469347
"480","C03 T4.D14.6.B_FIXED_SG_10.fcs","T4.D14.6.B","FIXED","SG",10,"T4","D14","6","B",14.7083333333333,31032,10235841.2771712,329.847940099614,65.9416086620263,6749678.3982584
"481","C03 T4.D3.3.A_FIXED_SG_10.fcs","T4.D3.3.A","FIXED","SG",10,"T4","D3","3","A",3.33333333333333,8266,2736904.84073902,13244.1560161579,90.684732639729,2481954.83742798
"482","C03 T4.D3.7.B_FIXED_SG_10.fcs","T4.D3.7.B","FIXED","SG",10,"T4","D3","7","B",3.83333333333333,15979,5293513.5493275,10269.6614324521,82.965141748545,4391771.019678
"483","C03 T5.D11.8.B_FIXED_SG_10.fcs","T5.D11.8.B","FIXED","SG",10,"T5","D11","8","B",11.9583333333333,40556,13505611.2424656,8325.28555729462,48.9200118354867,6606946.61826901
"484","C03 T5.D5.2.B_FIXED_SG_10.fcs","T5.D5.2.B","FIXED","SG",10,"T5","D5","2","B",5.20833333333333,17271,3441603.73034693,5778.84941115517,77.0945515604192,2653288.96239762
"485","C03 T5.D7.4.B_FIXED_SG_10.fcs","T5.D7.4.B","FIXED","SG",10,"T5","D7","4","B",7.45833333333333,54807,18231321.9346684,48233.6504557248,71.1277756490959,12967533.7635553
"486","C04 Algae.D1.7_FIXED_SG_10.fcs","Algae.D1.7","FIXED","SG",10,"Algae","D1","7","Algae",1.83333333333333,29234,5824782.32281974,312020.562274602,76.5957446808511,4461535.39620235
"487","C04 Artemia.D17.6_FIXED_SG_10.fcs","Artemia.D17.6","FIXED","SG",10,"Artemia","D17","6","Artemia",17.7083333333333,12433,2483570.04454565,3995.12594634546,79.5544116464248,1975789.53676515
"488","C04 Artemia.D5.6_FIXED_SG_10.fcs","Artemia.D5.6","FIXED","SG",10,"Artemia","D5","6","Artemia",5.70833333333333,7962,1587352.21994059,0,91.4468726450641,1451583.96299767
"489","C04 T1.D16.5.A_FIXED_SG_10.fcs","T1.D16.5.A","FIXED","SG",10,"T1","D16","5","A",16.5833333333333,30478,10132987.5656626,997.406742469579,42.6110637180917,4317773.78815081
"490","C04 T1.D5.6.A_FIXED_SG_10.fcs","T1.D5.6.A","FIXED","SG",10,"T1","D5","6","A",5.70833333333333,45570,15134506.8083693,42510.7937562272,69.5940311608514,10532713.3842577
"491","C04 T2.D13.7.A_FIXED_SG_10.fcs","T2.D13.7.A","FIXED","SG",10,"T2","D13","7","A",13.8333333333333,73942,24571162.7288738,0,93.2595818344108,22914963.6128003
"492","C04 T2.D17.3.B_FIXED_SG_10.fcs","T2.D17.3.B","FIXED","SG",10,"T2","D17","3","B",17.3333333333333,125078,41433019.7429442,662.514906585398,91.5180927101489,37918709.420962
"493","C04 T2.D9.2.A_FIXED_SG_10.fcs","T2.D9.2.A","FIXED","SG",10,"T2","D9","2","A",9.20833333333333,29496,9814987.3552509,20963.6629841608,64.0934363981557,6290762.67802476
"494","C04 T3.D17.4.A_FIXED_SG_10.fcs","T3.D17.4.A","FIXED","SG",10,"T3","D17","4","A",17.4583333333333,201717,67086936.2777704,332.579486497273,45.7239598050734,30674803.778103
"495","C04 T3.D6.5.A_FIXED_SG_10.fcs","T3.D6.5.A","FIXED","SG",10,"T3","D6","5","A",6.58333333333333,54731,18226048.1534517,25974.8909387592,77.09342054777,14051083.9521796
"496","C04 T4.D10.1.A_FIXED_SG_10.fcs","T4.D10.1.A","FIXED","SG",10,"T4","D10","1","A",10.0833333333333,54470,18105969.9508044,17949.7407259673,84.753075087204,15345366.3076719
"497","C04 T4.D14.6.A_FIXED_SG_10.fcs","T4.D14.6.A","FIXED","SG",10,"T4","D14","6","A",14.7083333333333,35538,11811745.9367833,332.369461893841,64.5984579886319,7630205.73669691
"498","C04 T4.D3.3.B_FIXED_SG_10.fcs","T4.D3.3.B","FIXED","SG",10,"T4","D3","3","B",3.33333333333333,8845,2934443.63346825,8957.60069006702,90.1865460712267,2646473.35943202
"499","C04 T4.D3.7.A_FIXED_SG_10.fcs","T4.D3.7.A","FIXED","SG",10,"T4","D3","7","A",3.83333333333333,16045,5315906.3048736,9939.36984395189,83.6397631660954,4446211.44352781
"500","C04 T5.D11.8.A_FIXED_SG_10.fcs","T5.D11.8.A","FIXED","SG",10,"T5","D11","8","A",11.9583333333333,44013,14615461.2472604,6641.4292355715,53.9590575511781,7886365.14577937
"501","C04 T5.D6.2.B_FIXED_SG_10.fcs","T5.D6.2.B","FIXED","SG",10,"T5","D6","2","B",6.20833333333333,57727,11524655.6198842,14973.0485126772,79.6663606284754,9181273.70732681
"502","C04 T5.D7.4.A_FIXED_SG_10.fcs","T5.D7.4.A","FIXED","SG",10,"T5","D7","4","A",7.45833333333333,44364,14755047.0615625,54544.8498353677,64.5545938148048,9525060.69777497
"503","C05 Algae.D2.3_FIXED_SG_10.fcs","Algae.D2.3","FIXED","SG",10,"Algae","D2","3","Algae",2.33333333333333,22717,4539858.91005016,420472.031815184,32.6891755073293,1484042.44689142
"504","C05 Artemia.D17.7_FIXED_SG_10.fcs","Artemia.D17.7","FIXED","SG",10,"Artemia","D17","7","Artemia",17.8333333333333,11880,2369980.25016458,5585.81203742494,69.9242424242424,1657190.73553175
"505","C05 Artemia.D5.7_FIXED_SG_10.fcs","Artemia.D5.7","FIXED","SG",10,"Artemia","D5","7","Artemia",5.83333333333333,8994,1793348.22140692,398.787685436274,91.6166333110963,1643005.26399745
"506","C05 T1.D12.1.B_FIXED_SG_10.fcs","T1.D12.1.B","FIXED","SG",10,"T1","D12","1","B",12.0833333333333,74650,24808082.1508092,0,68.1178834561286,16898740.4871889
"507","C05 T1.D16.6.B_FIXED_SG_10.fcs","T1.D16.6.B","FIXED","SG",10,"T1","D16","6","B",16.7083333333333,26590,8841818.24227712,0,46.3858593456187,4101353.37345792
"508","C05 T1.D5.7.B_FIXED_SG_10.fcs","T1.D5.7.B","FIXED","SG",10,"T1","D5","7","B",5.83333333333333,51408,17093266.8329177,25935.1620947631,69.6020074696545,11897256.8578554
"509","C05 T2.D13.8.B_FIXED_SG_10.fcs","T2.D13.8.B","FIXED","SG",10,"T2","D13","8","B",13.9583333333333,68463,22732343.8589501,332.038383637148,93.5395761214086,21263738.088123
"510","C05 T2.D9.4.B_FIXED_SG_10.fcs","T2.D9.4.B","FIXED","SG",10,"T2","D9","4","B",9.45833333333333,24232,8052370.98328515,11630.6117701791,61.3568834598878,4940683.87997209
