"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue"
"20160321_D2.fcs49","Otu00020",2,3,"Absent","Absent",0.0210905002917196,0,0.00369326465156964
"20160502_D2.fcs51","Otu00020",2,3,"Absent","Absent",0.00576605984024083,0,0.00415499082036912
"20160324_C1.fcs46","Otu00020",2,3,"Present","Present",0.0139231069730372,0.0139231069730372,0.0129844772039442
"20160229_C1.fcs42","Otu00020",2,3,"Present","Present",0.0204123654193688,0.0204123654193688,0.109678044996121
"20160522_C2.fcs47","Otu00020",2,4,"Absent","Absent",0.00641841997310852,0,0.00028604118993135
"20160502_C1.fcs46","Otu00020",2,4,"Absent","Absent",0.00152662359112476,0,0.000693549985138215
"20160411_D2.fcs46","Otu00020",2,4,"Absent","Absent",0.0482952583887481,0,0.00101729399796541
"20160411_D1.fcs41","Otu00020",2,4,"Absent","Absent",0.0130291892875374,0,0.00171608351606445
"20160513_C1.fcs48","Otu00020",2,4,"Absent","Absent",0.00049232940405827,0,0.00206632916623618
"20160522_D1.fcs46","Otu00020",2,4,"Absent","Absent",0.981614973389376,0,0.00383435582822086
"20160401_D2.fcs46","Otu00020",2,4,"Absent","Absent",0.000102754952670292,0,0.00494233937397035
"20160229_C2.fcs46","Otu00020",2,4,"Present","Present",0.0492586060844002,0.0492586060844002,0.0243358541787861
"20160307_C2.fcs43","Otu00020",2,4,"Present","Present",0.0786061888797866,0.0786061888797866,0.204832033881991
"20160502_D1.fcs52","Otu00020",2,5,"Absent","Absent",0.0162646969641243,0,0.000286532951289398
"20160505_D2.fcs49","Otu00020",2,5,"Absent","Absent",0.00326578529692558,0,0.000307818592242971
"20160321_D3.fcs46","Otu00020",2,5,"Absent","Absent",0.00106069661250918,0,0.00115074798619102
"20160223_D1.fcs48","Otu00020",2,5,"Absent","Absent",0.0209952358748648,0,0.00139762403913347
"20160422_D2.fcs48","Otu00020",2,5,"Absent","Absent",4.82927513626478e-07,0,0.00243214320459189
"20160223_D3.fcs46","Otu00020",2,5,"Absent","Absent",0.000481960543207869,0,0.00334119496855346
"20160411_C1.fcs46","Otu00020",2,5,"Absent","Absent",0.000254538872466669,0,0.00590398761130468
"20160229_D3.fcs48","Otu00020",2,5,"Present","Present",0.0684843425489693,0.0684843425489693,0.0357591572436455
"20160411_D3.fcs55","Otu00020",3,1,"Absent","Absent",0.0140285773355008,0,9.50660709192889e-05
"20160502_D1.fcs53","Otu00020",3,1,"Absent","Absent",0.0104941325344237,0,0.000286532951289398
"20160513_C2.fcs48","Otu00020",3,1,"Absent","Absent",0.00824603415190084,0,0.000872938894277401
"20160422_C1.fcs47","Otu00020",3,1,"Absent","Absent",0.0164405209979413,0,0.0011762399529504
"20160223_C2.fcs48","Otu00020",3,1,"Absent","Absent",0.02016588917212,0,0.00174520069808028
"20160223_D3.fcs47","Otu00020",3,1,"Absent","Absent",0.0122320294778171,0,0.00334119496855346
"20160522_C1.fcs45","Otu00020",3,1,"Absent","Absent",0.00814046658441107,0,0.0038529934795495
"20160321_C2.fcs49","Otu00020",3,1,"Absent","Absent",0.0735375862245862,0,0.00603506082958138
"20160229_D1.fcs48","Otu00020",3,1,"Present","Present",0.128585491918868,0.128585491918868,0.085841144548594
"20160502_C2.fcs43","Otu00020",3,2,"Absent","Absent",0.0286129029463639,0,0.000194439043359907
"20160505_D2.fcs50","Otu00020",3,2,"Absent","Absent",0.0103609805024691,0,0.000307818592242971
"20160223_D2.fcs49","Otu00020",3,2,"Absent","Absent",0.0377803357252223,0,0.000978473581213307
"20160223_D1.fcs49","Otu00020",3,2,"Absent","Absent",0.0204525057132515,0,0.00139762403913347
"20160223_C1.fcs54","Otu00020",3,2,"Absent","Absent",0.0321837658865544,0,0.0017825311942959
"20160411_C2.fcs52","Otu00020",3,2,"Absent","Absent",0.00109114345926824,0,0.00338426828017639
"20160522_D3.fcs49","Otu00020",3,2,"Absent","Absent",0.00294839353709508,0,0.00413385826771654
"20160321_C1.fcs46","Otu00020",3,2,"Present","Present",0.0182840841464937,0.0182840841464937,0.0106587286345304
"20160229_C1.fcs43","Otu00020",3,2,"Present","Present",0.101848385638146,0.101848385638146,0.109678044996121
"20160513_D2.fcs50","Otu00020",3,3,"Absent","Absent",0.00181886725039772,0,0.000285986653956149
"20160401_C1.fcs52","Otu00020",3,3,"Absent","Absent",0.0154995868071591,0,0.000479064865382773
"20160411_D2.fcs47","Otu00020",3,3,"Absent","Absent",0.0118706856292292,0,0.00101729399796541
"20160502_D3.fcs46","Otu00020",3,3,"Absent","Absent",0.0291902928625705,0,0.00143293847917463
"20160324_D2.fcs50","Otu00020",3,3,"Absent","Absent",0.00974764813424941,0,0.00183397683397683
"20160321_D2.fcs50","Otu00020",3,3,"Absent","Absent",0.0084960438530606,0,0.00369326465156964
"20160502_D2.fcs52","Otu00020",3,3,"Absent","Absent",0.0188968639803253,0,0.00415499082036912
"20160324_C1.fcs47","Otu00020",3,3,"Present","Present",0.0262179578309808,0.0262179578309808,0.0129844772039442
"20160307_C2.fcs44","Otu00020",3,3,"Present","Present",0.0693490337474613,0.0693490337474613,0.204832033881991
"20160522_C2.fcs48","Otu00020",3,4,"Absent","Absent",0.0588430320126968,0,0.00028604118993135
"20160522_D2.fcs50","Otu00020",3,4,"Absent","Absent",0.00835858806231533,0,0.000482951801410219
"20160321_D3.fcs47","Otu00020",3,4,"Absent","Absent",0.00846320062141546,0,0.00115074798619102
"20160321_D1.fcs47","Otu00020",3,4,"Absent","Absent",0.00782485935499674,0,0.00162882054230143
"20160513_C1.fcs49","Otu00020",3,4,"Absent","Absent",0.00825487187373961,0,0.00206632916623618
"20160522_D1.fcs47","Otu00020",3,4,"Absent","Absent",0.028315790916089,0,0.00383435582822086
"20160401_D2.fcs47","Otu00020",3,4,"Absent","Absent",0.00835977179614993,0,0.00494233937397035
"20160229_C2.fcs47","Otu00020",3,4,"Present","Present",0.036602681581972,0.036602681581972,0.0243358541787861
"20160502_D1.fcs54","Otu00020",3,5,"Absent","Absent",0.00586460725922599,0,0.000286532951289398
"20160502_C1.fcs47","Otu00020",3,5,"Absent","Absent",0.0246138891604192,0,0.000693549985138215
"20160513_C2.fcs49","Otu00020",3,5,"Absent","Absent",0.0228588536700936,0,0.000872938894277401
"20160411_D1.fcs42","Otu00020",3,5,"Absent","Absent",0.0325745638974126,0,0.00171608351606445
"20160422_D2.fcs49","Otu00020",3,5,"Absent","Absent",0.00486486755167803,0,0.00243214320459189
"20160223_D3.fcs48","Otu00020",3,5,"Absent","Absent",0.00797523199688614,0,0.00334119496855346
"20160411_C1.fcs47","Otu00020",3,5,"Absent","Absent",0.0350816287525295,0,0.00590398761130468
"20160229_D3.fcs49","Otu00020",3,5,"Present","Present",0.0397968733058904,0.0397968733058904,0.0357591572436455
"20160229_D1.fcs49","Otu00020",3,5,"Present","Present",0.158516337310792,0.158516337310792,0.085841144548594
"20160324_D2.fcs51","Otu00021",1,1,"Absent","Absent",0.188912199787871,0,0.000193050193050193
"20160321_D1.fcs48","Otu00021",1,1,"Absent","Absent",0.0822641997931536,0,0.000287438919229664
"20160321_D3.fcs48","Otu00021",1,1,"Absent","Absent",0.00543003324417434,0,0.000479478327579593
"20160522_D3.fcs50","Otu00021",1,1,"Absent","Absent",0.0201293728634133,0,0.000688976377952756
"20160229_C2.fcs48","Otu00021",1,1,"Absent","Absent",0.0266229082453374,0,0.00126042272639131
"20160321_D2.fcs51","Otu00021",1,1,"Absent","Absent",0.0330406299069148,0,0.00174944115074351
"20160401_C1.fcs53","Otu00021",1,1,"Present","Absent",0.0361372616003382,0.0361372616003382,0.00364089297690907
"20160229_D1.fcs50","Otu00021",1,1,"Present","Absent",0.0245662404569744,0.0245662404569744,0.00601874691662556
"20160502_C1.fcs48","Otu00021",1,1,"Present","Present",0.0157847161048189,0.0157847161048189,0.0615277915386902
"20160401_D2.fcs48","Otu00021",1,2,"Absent","Absent",0.000205691685934641,0,0.000193817230351778
"20160502_C2.fcs44","Otu00021",1,2,"Absent","Absent",0.00195824769920247,0,0.00029165856503986
"20160513_C2.fcs50","Otu00021",1,2,"Absent","Absent",0.00132852277692007,0,0.0005819592628516
"20160502_D3.fcs47","Otu00021",1,2,"Absent","Absent",4.16549218140444e-06,0,0.000859763087504776
"20160223_C2.fcs49","Otu00021",1,2,"Absent","Absent",0.00154308103583232,0,0.00135737832072911
"20160411_D1.fcs43","Otu00021",1,2,"Absent","Absent",0.00210150655614147,0,0.00190675946229383
"20160321_C1.fcs47","Otu00021",1,2,"Absent","Absent",0.00274840577385492,0,0.00364893412713655
"20160411_C1.fcs48","Otu00021",1,2,"Present","Absent",0.0378938988181491,0.0378938988181491,0.00832365466511808
"20160229_D3.fcs50","Otu00021",1,2,"Absent","Present",0.000265656919591838,0,0.0750942302116556
"20160411_D3.fcs56","Otu00021",1,3,"Absent","Absent",0.00137022369248434,0,0.000285198212757867
"20160522_C2.fcs49","Otu00021",1,3,"Present","Absent",0.00546829470548195,0.00546829470548195,0.0003813882532418
"20160223_D1.fcs50","Otu00021",1,3,"Absent","Absent",0.0113479615665332,0,0.000598981731057203
"20160223_D3.fcs49","Otu00021",1,3,"Absent","Absent",0.0128069135588927,0,0.000884433962264151
"20160411_C2.fcs53","Otu00021",1,3,"Absent","Absent",0.0124604055600531,0,0.00143575017946877
"20160223_D2.fcs50","Otu00021",1,3,"Absent","Absent",0.0137059170788414,0,0.00234833659491194
"20160522_D1.fcs48","Otu00021",1,3,"Absent","Absent",0.0184306087485626,0,0.00393021472392638
"20160422_C1.fcs48","Otu00021",1,3,"Present","Present",0.0191453661262229,0.0191453661262229,0.0104881395804744
"20160513_C1.fcs50","Otu00021",1,3,"Present","Present",0.0834742251856691,0.0834742251856691,0.102386610187003
"20160502_D1.fcs55","Otu00021",1,4,"Absent","Absent",0.0110536744626444,0,0.000286532951289398
"20160522_D2.fcs51","Otu00021",1,4,"Absent","Absent",4.11063878649678e-05,0,0.000386361441128175
"20160513_D2.fcs51","Otu00021",1,4,"Absent","Absent",3.44614417020915e-05,0,0.000667302192564347
"20160324_C2.fcs41","Otu00021",1,4,"Absent","Absent",0.00944113098642724,0,0.000962741888899586
"20160411_D2.fcs48","Otu00021",1,4,"Absent","Absent",0.00085618239734446,0,0.00162767039674466
"20160324_C1.fcs48","Otu00021",1,4,"Absent","Absent",0.00131193881238826,0,0.0024406912037489
"20160321_C2.fcs50","Otu00021",1,4,"Present","Absent",0.0217123685426716,0.0217123685426716,0.00469393620078552
"20160307_C1.fcs49","Otu00021",1,4,"Absent","Present",0.0161479372403748,0,0.0307707241312367
"20160522_C1.fcs46","Otu00021",1,4,"Present","Present",0.0561749131048143,0.0561749131048143,0.107587433313574
"20160321_D1.fcs49","Otu00021",1,5,"Absent","Absent",0.0193654267832962,0,0.000287438919229664
"20160223_C1.fcs55","Otu00021",1,5,"Absent","Absent",0.00984752034917299,0,0.000396118043176867
"20160502_D2.fcs53","Otu00021",1,5,"Absent","Absent",0.00514640599640112,0,0.000676393854478693
"20160505_D2.fcs51","Otu00021",1,5,"Absent","Absent",0.0664788952962496,0,0.00102606197414324
"20160229_C1.fcs44","Otu00021",1,5,"Present","Absent",0.0284248991840145,0.0284248991840145,0.0017455391776571
"20160229_D2.fcs49","Otu00021",1,5,"Absent","Absent",0.00593036396279649,0,0.00282623525972127
"20160422_D2.fcs50","Otu00021",1,5,"Absent","Absent",0.00693497419107116,0,0.00535071505010215
"20160307_C2.fcs45","Otu00021",1,5,"Absent","Present",0.00458146766880068,0,0.0510154971604582
"20160324_D2.fcs52","Otu00021",2,1,"Absent","Absent",0.25173185738101,0,0.000193050193050193
"20160502_C2.fcs45","Otu00021",2,1,"Present","Absent",0.0244192930377696,0.0244192930377696,0.00029165856503986
"20160321_D3.fcs49","Otu00021",2,1,"Present","Absent",0.0430965974429992,0.0430965974429992,0.000479478327579593
"20160502_D3.fcs48","Otu00021",2,1,"Absent","Absent",0.000203878247161823,0,0.000859763087504776
"20160229_C2.fcs49","Otu00021",2,1,"Absent","Absent",0.0320185712606309,0,0.00126042272639131
"20160411_D1.fcs44","Otu00021",2,1,"Absent","Absent",0.00374836179382413,0,0.00190675946229383
"20160401_C1.fcs54","Otu00021",2,1,"Present","Absent",0.0200510243174712,0.0200510243174712,0.00364089297690907
"20160229_D1.fcs51","Otu00021",2,1,"Present","Absent",0.0341959434019841,0.0341959434019841,0.00601874691662556
"20160502_C1.fcs49","Otu00021",2,1,"Present","Present",0.0525655666294663,0.0525655666294663,0.0615277915386902
"20160401_D2.fcs49","Otu00021",2,2,"Absent","Absent",0.0136790680734616,0,0.000193817230351778
"20160522_C2.fcs50","Otu00021",2,2,"Absent","Absent",0.0999873522029296,0,0.0003813882532418
"20160513_C2.fcs51","Otu00021",2,2,"Absent","Absent",4.59715686715225e-07,0,0.0005819592628516
"20160223_D3.fcs50","Otu00021",2,2,"Absent","Absent",0.0242971647585152,0,0.000884433962264151
"20160223_C2.fcs50","Otu00021",2,2,"Absent","Absent",0.00538428037407374,0,0.00135737832072911
"20160223_D2.fcs51","Otu00021",2,2,"Absent","Absent",0.00413172607477433,0,0.00234833659491194
"20160321_C1.fcs48","Otu00021",2,2,"Absent","Absent",0.00114189328188086,0,0.00364893412713655
"20160411_C1.fcs49","Otu00021",2,2,"Present","Absent",0.0380299735304562,0.0380299735304562,0.00832365466511808
"20160229_D3.fcs51","Otu00021",2,2,"Absent","Present",0.00307746266814379,0,0.0750942302116556
"20160411_D3.fcs57","Otu00021",2,3,"Absent","Absent",0.00489077093682111,0,0.000285198212757867
"20160522_D2.fcs52","Otu00021",2,3,"Absent","Absent",0.0230534425388595,0,0.000386361441128175
"20160223_D1.fcs51","Otu00021",2,3,"Absent","Absent",0.00313627510207214,0,0.000598981731057203
"20160324_C2.fcs42","Otu00021",2,3,"Present","Absent",0.000339645990528158,0.000339645990528158,0.000962741888899586
"20160411_C2.fcs54","Otu00021",2,3,"Absent","Absent",0.0190773295025255,0,0.00143575017946877
"20160324_C1.fcs49","Otu00021",2,3,"Absent","Absent",0.00395210780692146,0,0.0024406912037489
"20160522_D1.fcs49","Otu00021",2,3,"Absent","Absent",0.163923908175972,0,0.00393021472392638
"20160422_C1.fcs49","Otu00021",2,3,"Present","Present",0.0239064116155861,0.0239064116155861,0.0104881395804744
"20160513_C1.fcs51","Otu00021",2,3,"Present","Present",0.0850259465168034,0.0850259465168034,0.102386610187003
"20160502_D1.fcs56","Otu00021",2,4,"Absent","Absent",0.000852817858301639,0,0.000286532951289398
"20160223_C1.fcs56","Otu00021",2,4,"Absent","Absent",0.00534668666672546,0,0.000396118043176867
"20160513_D2.fcs52","Otu00021",2,4,"Absent","Absent",0.00480747843815172,0,0.000667302192564347
"20160505_D2.fcs52","Otu00021",2,4,"Absent","Absent",0.000816128977529596,0,0.00102606197414324
"20160411_D2.fcs49","Otu00021",2,4,"Absent","Absent",0.0380375615014756,0,0.00162767039674466
"20160229_D2.fcs50","Otu00021",2,4,"Absent","Absent",0.00488220011092848,0,0.00282623525972127
"20160321_C2.fcs51","Otu00021",2,4,"Absent","Absent",0.0306169248425733,0,0.00469393620078552
"20160307_C1.fcs50","Otu00021",2,4,"Absent","Present",0.00811930090002944,0,0.0307707241312367
"20160522_C1.fcs47","Otu00021",2,4,"Absent","Present",0.0711526591596878,0,0.107587433313574
"20160321_D1.fcs50","Otu00021",2,5,"Absent","Absent",0.0531820001116899,0,0.000287438919229664
"20160502_C2.fcs46","Otu00021",2,5,"Present","Absent",0.075375017806598,0.075375017806598,0.00029165856503986
"20160502_D2.fcs54","Otu00021",2,5,"Absent","Absent",0.00278270186358553,0,0.000676393854478693
"20160502_D3.fcs49","Otu00021",2,5,"Absent","Absent",0.00362794284072148,0,0.000859763087504776
"20160229_C1.fcs45","Otu00021",2,5,"Absent","Absent",0.0605914947364984,0,0.0017455391776571
"20160411_D1.fcs45","Otu00021",2,5,"Absent","Absent",0.0232921038115649,0,0.00190675946229383
"20160422_D2.fcs51","Otu00021",2,5,"Absent","Absent",0.00101117498975565,0,0.00535071505010215
"20160307_C2.fcs46","Otu00021",2,5,"Absent","Present",0.00298349872917268,0,0.0510154971604582
"20160324_D2.fcs53","Otu00021",3,1,"Absent","Absent",0.000842144846733726,0,0.000193050193050193
"20160321_D1.fcs51","Otu00021",3,1,"Absent","Absent",0.0091214421384771,0,0.000287438919229664
"20160513_C2.fcs52","Otu00021",3,1,"Absent","Absent",0.0035068854238549,0,0.0005819592628516
"20160522_D3.fcs51","Otu00021",3,1,"Absent","Absent",2.84820350138853e-05,0,0.000688976377952756
"20160229_C2.fcs50","Otu00021",3,1,"Absent","Absent",0.000573818393853833,0,0.00126042272639131
"20160411_D1.fcs46","Otu00021",3,1,"Absent","Absent",0.000797353350194415,0,0.00190675946229383
"20160401_C1.fcs55","Otu00021",3,1,"Present","Absent",0.0679146639520224,0.0679146639520224,0.00364089297690907
"20160229_D1.fcs52","Otu00021",3,1,"Absent","Absent",0.00300084728025843,0,0.00601874691662556
"20160229_D3.fcs52","Otu00021",3,1,"Absent","Present",0.000381404489202458,0,0.0750942302116556
"20160401_D2.fcs50","Otu00021",3,2,"Absent","Absent",0.00844970440171877,0,0.000193817230351778
"20160502_C2.fcs47","Otu00021",3,2,"Absent","Absent",0.0323869545053593,0,0.00029165856503986
"20160223_D1.fcs52","Otu00021",3,2,"Absent","Absent",0.0297597973190655,0,0.000598981731057203
"20160502_D3.fcs50","Otu00021",3,2,"Absent","Absent",0.000115729933740342,0,0.000859763087504776
"20160223_C2.fcs51","Otu00021",3,2,"Absent","Absent",0.0170383834313399,0,0.00135737832072911
"20160223_D2.fcs52","Otu00021",3,2,"Absent","Absent",0.011277729530884,0,0.00234833659491194
"20160321_C1.fcs49","Otu00021",3,2,"Absent","Absent",0.0125281845664158,0,0.00364893412713655
"20160411_C1.fcs50","Otu00021",3,2,"Absent","Absent",0.0577084780554663,0,0.00832365466511808
"20160513_C1.fcs52","Otu00021",3,2,"Present","Present",0.0843123810472119,0.0843123810472119,0.102386610187003
"20160411_D3.fcs58","Otu00021",3,3,"Absent","Absent",5.26874281699852e-06,0,0.000285198212757867
"20160522_C2.fcs51","Otu00021",3,3,"Absent","Absent",0.0274308578008703,0,0.0003813882532418
"20160513_D2.fcs53","Otu00021",3,3,"Absent","Absent",7.69722107234147e-05,0,0.000667302192564347
"20160223_D3.fcs51","Otu00021",3,3,"Absent","Absent",0.00601626677019028,0,0.000884433962264151
"20160411_C2.fcs55","Otu00021",3,3,"Absent","Absent",0.0358913548275777,0,0.00143575017946877
"20160324_C1.fcs50","Otu00021",3,3,"Absent","Absent",0.00731146743785529,0,0.0024406912037489
"20160522_D1.fcs50","Otu00021",3,3,"Absent","Absent",0.203848230006777,0,0.00393021472392638
"20160422_C1.fcs50","Otu00021",3,3,"Present","Present",0.0257069526036251,0.0257069526036251,0.0104881395804744
"20160522_C1.fcs48","Otu00021",3,3,"Absent","Present",0.0695067015182949,0,0.107587433313574
"20160502_D1.fcs57","Otu00021",3,4,"Absent","Absent",0.00442044409486578,0,0.000286532951289398
"20160522_D2.fcs53","Otu00021",3,4,"Absent","Absent",0.0665884409746471,0,0.000386361441128175
"20160502_D2.fcs55","Otu00021",3,4,"Absent","Absent",0.00304338609144121,0,0.000676393854478693
"20160324_C2.fcs43","Otu00021",3,4,"Present","Absent",0.0126842294119374,0.0126842294119374,0.000962741888899586
"20160411_D2.fcs50","Otu00021",3,4,"Absent","Absent",0.0192301875431835,0,0.00162767039674466
"20160229_D2.fcs51","Otu00021",3,4,"Present","Absent",0.0150238289900076,0.0150238289900076,0.00282623525972127
"20160321_C2.fcs52","Otu00021",3,4,"Present","Absent",0.0234386280208778,0.0234386280208778,0.00469393620078552
"20160307_C1.fcs51","Otu00021",3,4,"Absent","Present",0.00890855238021904,0,0.0307707241312367
"20160321_D1.fcs52","Otu00021",3,5,"Absent","Absent",0.000372207781923697,0,0.000287438919229664
"20160223_C1.fcs57","Otu00021",3,5,"Absent","Absent",0.00118587729564397,0,0.000396118043176867
"20160513_C2.fcs53","Otu00021",3,5,"Absent","Absent",0.00296951830518448,0,0.0005819592628516
"20160505_D2.fcs53","Otu00021",3,5,"Absent","Absent",0.00439714986957682,0,0.00102606197414324
"20160229_C1.fcs46","Otu00021",3,5,"Absent","Absent",0.0171144999524148,0,0.0017455391776571
"20160411_D1.fcs47","Otu00021",3,5,"Absent","Absent",0.0027537591631193,0,0.00190675946229383
"20160422_D2.fcs52","Otu00021",3,5,"Absent","Absent",0.00110394172189063,0,0.00535071505010215
"20160307_C2.fcs47","Otu00021",3,5,"Absent","Present",0.00118685465751196,0,0.0510154971604582
"20160229_D3.fcs53","Otu00021",3,5,"Absent","Present",0.00201629976925627,0,0.0750942302116556
"20160223_D1.fcs53","Otu00022",1,1,"Absent","Absent",0.0151245244222889,0,9.98302885095338e-05
"20160223_D2.fcs53","Otu00022",1,1,"Absent","Absent",0.0140815598176746,0,0.000587084148727984
"20160223_C2.fcs52","Otu00022",1,1,"Absent","Absent",0.0173622304179435,0,0.00126042272639131
"20160522_D2.fcs54","Otu00022",1,1,"Absent","Absent",0.00997873821949144,0,0.00183521684535883
"20160229_C2.fcs51","Otu00022",1,1,"Absent","Absent",0.0060020033102648,0,0.00281171223579601
"20160502_C2.fcs48","Otu00022",1,1,"Absent","Absent",0.00198053304102232,0,0.0058331713007972
"20160422_D2.fcs53","Otu00022",1,1,"Absent","Absent",0.000921264269302073,0,0.00710185815740831
"20160522_D3.fcs52","Otu00022",1,1,"Absent","Present",0.00295879077038921,0,0.0111220472440945
"20160321_C1.fcs50","Otu00022",1,1,"Present","Present",0.0125732093600568,0.0125732093600568,0.0265988092951796
"20160321_D3.fcs50","Otu00022",1,2,"Absent","Absent",0.000320692369586136,0,0.000287686996547756
"20160229_D3.fcs54","Otu00022",1,2,"Absent","Absent",0.000753975780221801,0,0.000676524596501401
"20160229_D1.fcs53","Otu00022",1,2,"Absent","Absent",0.00279140943848433,0,0.00128268376911692
"20160324_C2.fcs44","Otu00022",1,2,"Absent","Absent",0.0439727093177229,0,0.00202175796668913
"20160321_C2.fcs53","Otu00022",1,2,"Absent","Absent",0.0128200928476255,0,0.00383178465370246
"20160422_C1.fcs51","Otu00022",1,2,"Absent","Absent",0.000229548040779366,0,0.00588119976475201
"20160522_C1.fcs49","Otu00022",1,2,"Absent","Absent",0.0101783230034995,0,0.00770598695909899
"20160401_C1.fcs56","Otu00022",1,2,"Present","Present",0.0325575810040266,0.0325575810040266,0.0142761329884066
"20160324_C1.fcs51","Otu00022",1,2,"Present","Present",0.0268403898843938,0.0268403898843938,0.0280191350190374
"20160321_D2.fcs52","Otu00022",1,3,"Absent","Absent",0.0165874394229083,0,0.000291573525123919
"20160513_D2.fcs54","Otu00022",1,3,"Absent","Absent",0.0135658698794093,0,0.000953288846520496
"20160229_C1.fcs47","Otu00022",1,3,"Absent","Absent",0.00111649467675651,0,0.00135764158262219
"20160502_D1.fcs58","Otu00022",1,3,"Absent","Absent",0.0213960538752446,0,0.00248328557784145
"20160502_D3.fcs51","Otu00022",1,3,"Absent","Absent",0.0104903604079362,0,0.00429881543752388
"20160522_C2.fcs52","Otu00022",1,3,"Absent","Absent",0.00316352772659893,0,0.00638825324180015
"20160411_C1.fcs51","Otu00022",1,3,"Absent","Absent",0.000439737128119976,0,0.00822686798296554
"20160522_D1.fcs51","Otu00022",1,3,"Absent","Present",0.000259088653553329,0,0.0163918711656442
"20160401_D2.fcs51","Otu00022",1,3,"Absent","Present",0.264627843263835,0,0.0374067254578932
"20160223_C1.fcs58","Otu00022",1,4,"Absent","Absent",0.00127330375711849,0,0.000495147553971083
"20160502_D2.fcs56","Otu00022",1,4,"Absent","Absent",0.0128211520858511,0,0.000966276934969562
"20160307_C2.fcs48","Otu00022",1,4,"Absent","Absent",0.00287317876728601,0,0.00154009048031572
"20160229_D2.fcs52","Otu00022",1,4,"Absent","Absent",0.0120974041095964,0,0.00253386609492252
"20160307_C1.fcs52","Otu00022",1,4,"Absent","Absent",0.0081584754043711,0,0.00553290623179965
"20160321_D1.fcs53","Otu00022",1,4,"Absent","Absent",0.00627615087791749,0,0.00670690811535882
"20160411_D3.fcs59","Otu00022",1,4,"Absent","Absent",0.00307794081364192,0,0.00884114459549387
"20160411_D1.fcs48","Otu00022",1,4,"Present","Present",0.0111916457477682,0.0111916457477682,0.0182095528649061
"20160411_C2.fcs56","Otu00022",1,4,"Absent","Present",0.00441733381868577,0,0.113629371346529
"20160223_D2.fcs54","Otu00022",1,5,"Absent","Absent",0.00809295368795106,0,0.000587084148727984
"20160324_D2.fcs54","Otu00022",1,5,"Absent","Absent",0.000932436341209834,0,0.00125482625482625
"20160223_D3.fcs52","Otu00022",1,5,"Absent","Absent",0.00334958956820313,0,0.0017688679245283
"20160505_D2.fcs54","Otu00022",1,5,"Present","Absent",0.0355819313870011,0.0355819313870011,0.0025651549353581
"20160502_C1.fcs50","Otu00022",1,5,"Absent","Absent",0.00834775558385561,0,0.00564747845041118
"20160513_C2.fcs54","Otu00022",1,5,"Absent","Absent",0.00256081281817357,0,0.0069835111542192
"20160513_C1.fcs53","Otu00022",1,5,"Present","Present",0.0092374312951566,0.0092374312951566,0.0105382787478045
"20160411_D2.fcs51","Otu00022",1,5,"Present","Present",0.0135514409439372,0.0135514409439372,0.0265513733468973
"20160223_D1.fcs54","Otu00022",2,1,"Absent","Absent",0.0023000285579539,0,9.98302885095338e-05
"20160229_D3.fcs55","Otu00022",2,1,"Absent","Absent",0.0233440520140994,0,0.000676524596501401
"20160223_C2.fcs53","Otu00022",2,1,"Absent","Absent",0.00546128403448689,0,0.00126042272639131
"20160324_C2.fcs45","Otu00022",2,1,"Absent","Absent",0.004680452543381,0,0.00202175796668913
"20160229_C2.fcs52","Otu00022",2,1,"Absent","Absent",0.00658683916944412,0,0.00281171223579601
"20160422_C1.fcs52","Otu00022",2,1,"Absent","Absent",0.0017112088530451,0,0.00588119976475201
"20160422_D2.fcs54","Otu00022",2,1,"Absent","Absent",0.0188783688954941,0,0.00710185815740831
"20160522_D3.fcs53","Otu00022",2,1,"Absent","Present",0.0152666635928568,0,0.0111220472440945
"20160321_C1.fcs51","Otu00022",2,1,"Present","Present",0.0391335138823709,0.0391335138823709,0.0265988092951796
"20160321_D3.fcs51","Otu00022",2,2,"Absent","Absent",0.00445539488272919,0,0.000287686996547756
"20160513_D2.fcs55","Otu00022",2,2,"Absent","Absent",0.00463780725206342,0,0.000953288846520496
"20160229_D1.fcs54","Otu00022",2,2,"Absent","Absent",0.00257295150187486,0,0.00128268376911692
"20160502_D1.fcs59","Otu00022",2,2,"Present","Absent",0.0154778568684695,0.0154778568684695,0.00248328557784145
"20160321_C2.fcs54","Otu00022",2,2,"Absent","Absent",0.00132780475850254,0,0.00383178465370246
"20160522_C2.fcs53","Otu00022",2,2,"Absent","Absent",0.00811754092436664,0,0.00638825324180015
"20160522_C1.fcs50","Otu00022",2,2,"Present","Absent",0.0120166488371764,0.0120166488371764,0.00770598695909899
"20160401_C1.fcs57","Otu00022",2,2,"Present","Present",0.0406914944047315,0.0406914944047315,0.0142761329884066
"20160324_C1.fcs52","Otu00022",2,2,"Absent","Present",0.0344414526181303,0,0.0280191350190374
"20160321_D2.fcs53","Otu00022",2,3,"Absent","Absent",0.0114487049312171,0,0.000291573525123919
"20160502_D2.fcs57","Otu00022",2,3,"Absent","Absent",0.00214642565262935,0,0.000966276934969562
"20160229_C1.fcs48","Otu00022",2,3,"Absent","Absent",0.00048280154925219,0,0.00135764158262219
"20160229_D2.fcs53","Otu00022",2,3,"Absent","Absent",0.0184684303785371,0,0.00253386609492252
