"","OTUOfInterest","rep","fold","RMSE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","MAE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","R2(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","sum(CombinedNS$PredictedClass == CombinedNS$TrueClass)/length(CombinedNS$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","GMM81_Class","GMM82_Class","GMM83_Class","GMM84_Class","GMM85_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","GMM67_Reg","GMM68_Reg","GMM69_Reg","GMM70_Reg","GMM71_Reg","GMM72_Reg","GMM73_Reg","GMM74_Reg","GMM75_Reg","GMM76_Reg","GMM77_Reg","GMM78_Reg","GMM79_Reg","GMM80_Reg","GMM81_Reg","GMM82_Reg","GMM83_Reg","GMM84_Reg","GMM85_Reg","Other_Reg"
"Overall146","Otu00033",1,2,0.00244898899415694,0.000593967076404953,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7195940999376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7004249590912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6905135241307,0,0,0,0,0,26.4682002741008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3182607374428,0,0,1.82260050523451,0,0,0,0,0,0,0,0,0,0,0,0
"Overall147","Otu00033",1,3,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3028764489993,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4413601424384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5586398575616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall148","Otu00033",1,4,0,0,NA,1,0,0,0,0,27.1347917737107,23.9421254456094,0,0,0,0,0,0,0,0,0,0,0,0,55.5898246105524,0,82.153145161174,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3555352244791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1495901552699,0,0,0,0,0,0,0,0,0,0,0,0,43.8504098447301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall149","Otu00033",1,5,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9942823056731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall150","Otu00034",1,1,0.229628964807468,0.0652354300115198,0.0116296944974559,0.923076923076923,0,0,0,0,40.003386782047,20.027160937272,0,0,0,0,0,0,0,0,0,0,0,0,28.1643492334233,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1822646869707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2826408574174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89809117500497,0.99970212184994,0,2.4431789081324,7.07857314604928,3.54757385443763,1.42210266187214,0,0,0,0.244060825086219,0,0.823935280862501,0,0,1.24076238430437,0.472693359154499,0,4.28759374993842,0,2.93061947673508,0.28612714034551,0,2.14321951408749,1.39274135781556,0,0,0,1.14568603844425,0,5.03657974461606,0,1.11593571893384,0,0,0,0.761385898916638,0,0,11.8301295523521,0,0,1.21047876394973,0,0,0,2.83343674199475,1.52462933468606,1.74673892117716,15.1869176789587,1.39575733869757,1.98152170660865,0,2.87718797015818,0,0,0,0,0,2.10918255171449,0,0,4.73395056973772,0,0,0,0,0,0,0,0,1.75313534846657,0.608561986137348,1.6493156689095,1.10939875794588,0,0,0,0,0,0,1.04901083878729,2.13008391313143,0,0,0
"Overall151","Otu00034",1,2,0.0021261509579251,0.000893161428279465,NA,1,26.8185044537446,0,0,0,80.9778367921973,34.6036895526967,0,0,0,0,0,0,0,0,0,30.0848251664337,0,0,73.143231906659,0,100,0,0,0,0,0,0,0,0,0,67.7386234783007,0,0,0,0,0,0,0,0,32.6543752687273,0,0,0,0,0,0,84.1137752382074,0,13.9233933775123,0,0,41.2200153387459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3190087131455,0,14.5981915517635,0,0,0,0,0,0,0,0,10.2823409711797,0,0,0,3.87774439685766,1.74445709628954,3.33767159784542,2.60593229901714,8.72187174508175,2.33838450259842,1.74176986286283,0,0,1.08741793309712,0,0,1.5958982599145,0.588329783434617,0,1.12025508748333,0,0,1.90792238444375,1.21802269694109,8.42402341311573,0,0,3.36842410106823,1.58445661078101,0,0,0,1.47475665303134,0,2.62798269342316,0.88183412460058,1.66045253636745,0,0.339974190043433,0,0.458409755423907,0,1.45675273799138,4.97555816154678,0,0,0.833355329321311,0,0,1.25743335388007,3.2474154895404,1.87495326271684,3.04079268157548,0,2.38554029660696,1.75105816594144,2.56731629147569,1.74727680744939,0.157600466769967,1.80954089483252,0,0,0,1.56890489924646,0,0,5.61192573848549,0,0,1.42785726758266,0,0,0,0,0.697367306542866,2.99527642183306,0.539542686757526,0.586711055468974,1.35430862829707,0.218811292837667,0,0,0.944819312650314,2.38862883365885,0,1.85526089326884,0,0,0,0
"Overall152","Otu00034",1,3,0.265129139058338,0.0643032614568588,NA,0.941176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9661296691567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19126785046021,1.35474014166138,0,4.35032309198029,8.55555511791194,3.73100890786193,1.06337021005559,5.72823232834725,0,2.07733410877389,0.0821595797975814,0,0.601210260240202,0,0,1.93906138358428,0,0,3.22552329094387,1.29713928342611,3.58219035189038,0.0273811770857133,0,3.27306320005159,1.5513597343514,0,0,0,1.91152529058936,0,3.12426158242157,1.25123133592989,1.46728406977945,0,0,0,0.404987192914034,0,0,3.43784369957369,0,0,1.33930989128309,0,0,0,2.96694836061544,2.77588418364527,7.64012736622422,3.15952013611235,1.57118060658199,2.30806873614465,0,0,0,0,1.57467078460728,0,0,2.44868955575515,0,1.48684217076946,5.40305623851142,0,0,1.2378087821918,0,0,0,0,0,3.43241599590472,0.343762958720021,0,0,1.22705374742608,0,0,1.32542971213389,0,0,1.53117758374158,0,0,0,0
"Overall153","Otu00034",1,4,0.121624556528495,0.0566310597216345,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6092756085058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92130600671348,1.18139690002641,1.75058565205754,1.40500711418384,2.55223649720557,2.46617378477709,1.36955068098344,0.74715109565065,0.454630715089004,3.13494787432109,0.386269616039368,0.518835840395885,0.542744882691043,0.915326212930668,1.44642100059317,1.08854694676724,0.476987487917901,0.703892722726399,1.79018248345059,1.3426396274596,3.08868196211822,0.442805278319722,0.526847945306525,2.14960854313461,1.6096207326184,0.877325459484122,0.234832994216529,1.01561802977644,0.784012916231438,1.30670551034936,1.38265077989868,0.405786925475842,1.10145966215441,0.331633852997647,0.477028429761282,0.392471273794316,0.685861405013125,0.419795942592065,2.75578194193192,2.07908863986532,2.57885033187817,0.870422400682727,0.815856225781775,0.945479522899553,0.299468099728432,0.944883971984639,1.73381315017045,0.896350248114883,1.25310097896137,1.22886141322556,0.732807393546684,1.45301917380219,1.70778590979616,1.12971621632083,0.428806086621409,1.14685417544065,1.14547138330861,1.06221797713759,0.321063995450583,1.47035150725427,1.23709131245994,0.977145603562166,8.24776564047124,0.355281705831441,0.422175890395057,0,0.187738080748579,0.725413505417173,1.05020285346055,0.291735340169199,0.996618802579643,1.05350178614602,0.537222071154915,5.59380605227919,0.917597996293931,0.56627218752596,0.602607526260811,0.0423226436480829,0.887725513526173,0.911432362671791,0.284871053820658,0.825057789374535,1.83646878282376,0.378222988610334,0.644090981642377,0
"Overall154","Otu00034",1,5,0.109244823648994,0.0273112059122486,NA,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7402121008592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87166132580418,1.1129116024208,0,2.22840806847565,4.01000763869614,3.54803735437221,2.31439541931076,0,0.0872437440818152,1.39349165869103,0,0,2.2745765516556,0,0,2.29266481229091,0,0,3.33734923239294,0.834486611116245,3.14536126309317,0,1.46504586616516,2.02284813474755,1.13992153384215,0,0,0,1.98853999124957,1.91089454595178,2.07386047947904,1.01093556452856,0,0,0.917883506510235,0,0.887976450122328,0,1.88834038255069,3.4362839195194,0,0,1.57451253275511,1.92269475318726,0.284843534166013,0.886673626677548,2.62958047275961,1.77303019796556,4.74250586003868,3.66350001857632,3.69860555554219,2.26198618448562,3.0672680158433,1.70838370620323,0,4.16698720546633,0,0,0,0,0,0.552637559407746,3.91272477513939,0,0,2.27834865905685,0,0.76938456422744,1.6460641675977,0,0,2.70768757782204,0.788359130414811,0.919862926024808,0.861808960343015,0.59670611039629,0,0,0,0.0164438353073496,0.45682698670355,2.22966389662552,0,0,0.689783530198812,0
"Overall155","Otu00035",1,1,0.836757978311952,0.653277173747806,NA,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1529511254812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3144476597332,0,0,0,0,0,0,0,5.99480660073054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3305891373815,0,0,0,0,0,0,0,0,0,0,0,0,20.4652097232866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8949468788682,0,0,0,0,0
"Overall156","Otu00035",1,2,0.442679194967974,0.31904898271143,0.331703750132608,0.941176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0081134320649,0,0,37.2077168620546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.2547813659773,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87892805683092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7930365425618,0,0,0,0,0,0,0,0,0,0,38.3849624442458,14.9430729563615,0,0,0,0
"Overall157","Otu00035",1,3,0.41474434818411,0.266800144153336,0.264509593644077,1,0,0,0,0,0,0,0,0,0,0,25.7653092573704,0,0,0,0,0,0,0,42.5646422194129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,60.232653102497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall158","Otu00035",1,4,0.431564728831572,0.370592822633769,0.702791503997848,1,0,0,0,0,0,0,0,0,0,0,10.9243744993799,0,0,0,0,0,0,0,47.5711646563026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,47.7084599449416,0,0,0,0,0,7.70239676194673,0,0,0,0,0,0,0,0,0,22.2628977813323,0,0,0,0,0,0,0,13.1814252450292,0,0,12.3511787177862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7769466540696,0,0,0,0,0,0,0,0,0,0,17.7251548398359,0,0,0,0,0
"Overall159","Otu00035",1,5,0.730688656861365,0.464205560054297,0.0168454231901935,0.75,0,0,0,0,0,0,18.2299885179288,0,0,0,11.4565840118117,0,0,0,0,0,19.8219885590211,0,46.7627809922194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5239540784463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.771373288477904,0,0,0,0,20.0867624125865,0,0,0,1.32487833617063,0,0,0,0,64.5383145626118,0,0,0,0,0,0,0,0,0,0,58.704109053415,0,16.3505846183119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7213771952436,0,0.204151289668399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.074471515088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall160","Otu00036",1,1,0.931686865636213,0.461547965623355,0.936945701994971,1,0,17.9698656673941,0,0,0,0,0,36.9312695459359,0,0,0,0,0,0,66.74123503105,0,0,0,0,79.5718152717179,21.7184338757332,0,0,16.1891274398271,0,0,87.1576961449248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5311241220235,0,0,0,0,0,0,26.0048006581783,0,0,24.3788293645517,0,0,56.6232757776478,0,0,43.7108961658082,0,44.41406416316,0,58.2393996896903,0,0,0,0,0,0,0,9.113452941184,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5098750724048,0,0,0,0,0,0,0,22.3126231046574,0,0,0,6.29316153250856,0,0,0,0,0,0,0,0,6.97485359190598,0,0,0,0,0,0,0,0,17.6023734634815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.456869449716,0,0,0,0,0,0,0,0,22.8502437853258,0,0,0,0,0,0,0,0,0,0,0
"Overall161","Otu00036",1,2,5.10402561151862,2.62936902694427,0.0271682152415001,0.647058823529412,0,11.988527688708,0,0,0,0,0,21.9725297019121,0,0,0,0,0,0,79.8855355176923,0,0,0,0,56.7514510223002,10.3407913423341,0,0,0,0,0,43.0541349051819,0,0,0,0,0,0,0,0,0,0,0,0,23.781283908346,0,0,10.3646990430531,0,0,0,0,0,0,0,0,0,25.5468724556931,0,0,43.5660785768004,0,0,65.3456712749046,0,58.31438656957,0,26.9084285974579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall162","Otu00036",1,3,7.27372814866681,3.52323130358161,NA,0.705882352941177,0,2.5282714058607,0,0,27.4503769672721,5.23878511432637,0.176008705292454,13.1387937346829,0,0.257800484688217,0,0,0,0,10.5828943105328,0,0,0,0,9.51615931836277,77.0246074894739,0,0,10.5415640465867,16.9470402831826,15.7473645808272,7.28850877687519,3.5408139137561,0,0,0,0,0,7.46972775402288,0,4.84354151222852,0,4.18242953688151,0,7.80056348338099,0,0,33.6475152029092,23.4847856493901,0,0.642535548270319,1.34293247533139,0,0,0.0233434563726779,0,0,14.8540200809805,0,0,5.49215371503846,0,17.1795276511002,100,35.5542502747069,42.4748687761136,0,18.7120432436659,0.346820800738843,0,0,0,6.66902710454849,0,0,7.61554975022371,0,0,0,0,0,0,0,0,0,50.013783483371,0,0,0,0,0,0.4688326506039,1.50079130179817,1.75596545267892,0.657036331839039,1.79141478259259,1.09581928929031,0.713828822542551,1.86549429606771,0.940497409444249,1.17875121995744,0.717632449485861,1.185384339615,0.853940947128398,0.2502664757539,3.2686077360127,0.264067494236004,0.61320558596343,0,0.61454002395637,0.16834918342934,2.45145109345644,0.733670155057718,0,0,0.50037448083774,4.46070882147047,2.02909994103772,1.31692107997723,0.858279820974615,0.0974921967573123,0.972645431694961,0.872650193102547,0.865967144463928,2.23529788412589,1.22402937101862,0.797853211033494,0.00518585300497689,1.63233804727348,1.30123952663727,1.318751869415,1.54880676777785,2.53620175827688,1.62590349301936,1.03119144907341,1.88261606998112,1.03292091085488,1.51765793143225,0.0537459692791642,0.380511679318894,1.82972944684973,0.96321999733286,0.16124229455541,0,0,0.198684087901533,1.95880966968298,1.2178771310546,4.51295955480009,6.49165509607387,1.84337469326774,4.0659292748715,0.0181421129838878,2.38645844552768,0.722691216511553,0.916026965547839,0,1.25754108266545,0.909015735309089,0,0.107918373076956,0.524338308966043,0.932256083061015,0,0.623859703163056,0.51215814433426,4.34214896396466,0.630211590807961,0.0475429583550594,0.712219689604492,1.0404767358949,4.16252976606141,0.0333340913197471,0.494624481936469,0.578893314142853,0.616193047626206,0
"Overall163","Otu00036",1,4,1.23781283213247,0.714241812140147,0.00269991211710475,0.75,0,23.6487184909483,0,0,0,0,0,21.6102870856217,0,0,0,0,0,0,63.0033119664607,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6258856481546,0,0,0,0,0,0,0,0,0,0,0,0,63.6413920331008,0,0,51.1889753631142,0,67.1973594597836,0,27.2909708632731,41.9986814666238,0,0,0,0,0,0,0,0,0,0,72.2833383931989,0,0,0,0,0,92.5778594196363,0,0,0,0,0,0,6.83309705833587,0,0,0,0,0,0,0,0,0,8.24711848903635,0,6.40800410387251,15.6421938825949,0,0,0,0,0,6.31795836284963,0,0,4.10796323757503,0,0,0,0,0,0,0,0,5.96321674131761,0,0,0,0,0,0,1.30521495848539,0,5.7250319088813,16.5500556251049,0,0,0,0,0,5.85551021215981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94704609538656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0975893244002,0,0,0,0,0
"Overall164","Otu00036",1,5,0.0175046057253357,0.00581737000516487,NA,1,0,10.6858032382482,0,0,0,0,0,23.4247940408056,0,0,0,0,0,0,62.0135505606572,0,0,0,0,66.1751342042686,9.66597458401891,0,0,0,0,0,64.742664148381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06844471332194,0,0,0,0,0,0,11.1344422598982,0,0,20.8662223701888,0,0,53.1245520019303,0,0,42.8052371758271,0,52.5440271401346,0,50.291181272372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2.70030459743363,2.02915085035168,2.00942063118765,0,0,0,0,0.662551745033041,0,1.40319252125972,2.62701820653959,0,3.18169165931119,4.62588965724229,0,0,2.04662189313433,0,2.279836263454,0,0.921024851663182,0,1.29525617060821,1.28330277422327,2.25364155878038,6.2189312070974,0,1.49407707005586,0,0,0.00236444204228713,1.34203636140059,0,1.57659123197929,1.01755985228688,0,6.06812917537583,0,1.11983739779499,0,2.58377335811971,1.55129605844297,0.291708704383354,0,0,0,0,3.27739615331747,1.15013774254399,0,2.60187770128649,0,0,2.08840749904587,6.496853338921,0,0,0.926318789513181,0,2.92845012918441,0,0,4.46255601225733,0.444931697821273,0,2.52831342308422,0,0,0,3.3260954762357,0,0,2.4617081585648,3.42241403044451,0,0,1.63181051286222,0,0,4.20880361075013,0,0,5.4587174849661,0,0
"Overall165","Otu00037",1,1,0,0,NA,1,0,49.0300252785524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0351574410875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9891930422578,93.8228064285496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6520161222388,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall166","Otu00037",1,2,0.88356811762351,0.214595315980215,0.00390625,0.941176470588235,0,36.2893517330728,0,0,0,0,0,0,0,0,0,0,0,0,48.818364561055,0,0,26.9998361306279,12.9981128092084,0,2.85433337196273,0,64.8768258099292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.4223711530679,98.9365261396532,0,0,0,0,0,0,0,0,0,1.23834847921979,0,0,0,0,0,24.3979970417908,18.9214924566542,8.62116060285147,0,0,0,0,0,0,0,0,100,0,34.2614281938458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2405624001908,0,0,1.53549008211365,0,2.77356846264332,0,3.55094154228788,10.0645804284406,2.01468638286711,3.54564609601313,1.92732628627831,0,0,0,5.2000845047099,0,0,0,0,1.22262409291078,2.34593170995816,3.24318851817168,0,7.64414278903545,0,0,0,0,0,0,0,0,1.49312593139098,0,5.2750567699807,3.99283504682049,0,0,0,2.33178116271322,1.04980272382826,1.73803226160345,7.93964916614814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401092100482602,1.09151342656688,0,0,0,0,4.27449086449089,16.0580876897059,0,1.22163410109834,0,0,0.10094894615702,0,0,0,0,3.48064336989045,2.24253314350192,0,0,0
"Overall167","Otu00037",1,3,0.00350946100815025,0.00120373519344592,NA,1,0,90.8611131355833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2087105602574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,88.489258173634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1612980219768,27.5904804657981,16.2701912343527,0,0,0,0,0,0,0,0,98.5192444221656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00901435632221,2.55491872464069,0,0,0,0,1.34726701665286,2.45717081550538,0,2.37196985621197,0.944005537633429,0,6.84561249006798,1.44245863200721,4.9651087563323,2.80646289022595,2.42250771756661,0.927836016343222,0,0,0,0,5.67768321618907,0,0,0,0,5.48036693829084,8.89372432634533,2.31936388221337,0,2.92149896795214,0,0,0,0,0,0,0,0,0,0,6.40968932126917,2.22665207094587,0,0,0,1.6692848232102,1.5282173733506,1.41696156095208,4.3803825351511,0,0,0,0,1.82806064155611,0,0,0,0,0.5506892927043,0,0,0,2.43556675452456,2.8360176280171,0,1.6340754910985,0,0.00678568318743308,4.95140194307182,3.56540696440826,2.01377392485045,0,0,0,0.359017420661261,0,0,0,0,3.63906644577042,1.16197998477024,0,0,0
