"","OTUOfInterest","rep","fold","RMSE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","MAE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","R2(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","sum(CombinedNS$PredictedClass == CombinedNS$TrueClass)/length(CombinedNS$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","GMM67_Reg","GMM68_Reg","GMM69_Reg","GMM70_Reg","GMM71_Reg","GMM72_Reg","GMM73_Reg","GMM74_Reg","GMM75_Reg","GMM76_Reg","GMM77_Reg","GMM78_Reg","GMM79_Reg","GMM80_Reg","Other_Reg"
"Overall193","Otu00014",3,4,0.18989896564338,0.0592352641826812,0.983288572477554,1,0,0,9.15851788788462,2.61487730933299,0,0,7.75913844479142,23.8796213106398,4.20547923347835,5.35897360368446,0,0,0,7.91779844921421,18.8336051029745,0,0,7.19709324921316,29.0978668228678,7.578679097745,40.1817151605002,3.75965261514003,0,8.77541987020408,0,3.9318202456226,0,3.60149167797225,0,1.92540946055525,0,0,3.86136024350288,0,0,0,15.6994432811043,0,2.71748154693902,9.70701810749079,3.82650579853589,100,0,22.6527624155274,6.39244684222198,27.9716987461758,3.80996579078264,0,2.60966821265758,0,0,7.00019507254669,11.0396102828007,0,0,0,0,7.53059365996411,0,5.2187006164316,77.1166433845875,2.03264083600048,1.47146500849298,0,9.16626101600082,0,29.0950558154417,0,5.83571480545971,11.542109975774,0,31.7090578868043,0,0,0,53.7880510245198,5.4045143407545,71.6256854011104,34.0021745120377,0,0,1.36145672530374,0.75934017269959,1.37906790582468,4.08420071741762,0.471911563858525,0.809244116548602,1.77670060566815,1.65876845391437,0.74000338521468,1.02584505261652,0.884244281159653,0.637254982103566,0.950967406125409,1.81383685988136,1.56189879915381,1.10111207781086,0.504434696457955,1.20819913800377,2.33067016425935,0.99357490329944,2.76554277193679,1.25338857294187,1.74311511522846,1.12915960278435,2.04583016486533,0.650274026848669,0.825161587266374,0.764658768780721,0.759005732377554,0.485044230132897,0.316931187963594,0.412765221670704,0.483836775597855,0.534580201721968,0.791652015459613,0,1.27001911281826,0.41773153292226,1.52624412289643,1.23513137470232,1.90975274491981,4.10090120660407,0.421666810948372,1.07334316391948,0.377441812772611,2.75979672888236,0.620901207280848,1.24654178520507,1.38030602010786,0.907885139643058,0.201896630290827,1.63884309950338,0.778766586178347,1.0826433914153,1.26152169946014,3.21953276104814,0.925741271898614,0.594791273426157,1.16043515590337,0.446243947478723,1.97654978876213,1.12091187180395,1.87106830545127,0.409524602873799,0.80865009569571,1.34891635387772,3.97355314951196,1.1430700721796,0.765629772394581,1.61265427807779,0.783546836886646,1.53889709813392,1.00420017512419,2.83816612356702,1.35290127775101,1.33045519840003,1.02408322080638,1.78760452339305,1.15388440420308,0.583976287981975,0
"Overall194","Otu00014",3,5,0.259438589625207,0.0895896750084152,NA,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3667517033108,26.92142553471,0,0,0,0,0,0,24.1169545774186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49432994454886,0,0,0,0,60.5918924106737,0,46.6105555259927,0,0,0,0,0,0,0,21.6231779907976,0,0,0,0,0,0,0,0,100,0,0,0,0,0,79.5519862071285,0,0,0,0,0,0,0,0,0,0,0,44.3385717205183,0,0,1.33895669952865,0.970164138193464,2.41614365649278,0.948160205510383,0.930045567933485,1.09710872174943,1.21405246758636,1.96038256753618,0.619505648914264,1.11985487417908,1.43810459926298,0.803145862692952,1.67515971360691,1.53062692487843,1.37384024784247,1.37595519662522,0.573825480019766,1.08462876067271,1.92143009913173,1.96131557721241,1.50008169521354,2.15419356159659,2.22752014183205,1.39527222640664,1.46025530749116,1.25378110972774,0.776504195324084,0.755758216825795,0.586197494453188,0.509802110737913,0.202871731114545,0.794968884789498,1.12076251515482,0.426578869705109,1.33119999546344,0.327221352501925,2.75894798495952,0.525195683427101,1.13226476892138,1.87460335946346,1.56638634537891,2.4197918247107,0.389368445145381,1.57160430447203,0.73370741188226,2.1537832755789,0.574354990852828,1.95250348178244,0.819827464045623,1.19125427542898,0.00219518140264633,0.929301109153198,0.63373216365071,1.21966070655208,1.46248911996404,1.70557862570461,0.748738190716977,0.867782204335267,3.03803060445968,0.433800897378442,2.17771831659993,0.0589750004200551,1.63844873856759,0.424148971986029,1.04263041421676,2.04347741808754,1.13133098345847,0.738301409700103,1.32863785478531,1.7972076179804,1.44098364099121,1.33148705641474,1.65260507208326,0.715861072033718,0.735317045754636,1.62059202752235,1.6389543175019,1.19428456430839,2.46127426127412,0.947485379038605,0
"Overall195","Otu00015",1,1,0.694479902366179,0.447353859283186,0.222891042121456,0.85,0,0,0,0,0,27.1489453925404,0,38.3901371280466,0,0,0,0,0,0,59.6134430538641,0,100,0,0,0,0,0,40.6599324520849,0,0,42.8844821466495,0,0,2.54929647285088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65827275563704,0,0,0,0,0,0,0,7.36171227099689,0,0,0,0,64.8678849106164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18573328404951,0,4.76892738017073,0,4.24323055263167,3.75681122506071,0.893114079519527,3.65200185106895,2.59076186612371,0,0,0,1.89316398271763,0,4.73151402559478,0,6.4390189246894,2.94965490560302,1.15131628501637,0,0,0,0,0,0.970817912627647,7.58823833100234,0,0,2.40953574632034,0,0,0.517132447305001,0,0,0,4.84571300347445,0,0,5.05629566487069,0,0,0,0,0,0,0.286779807869797,0,0,0,1.18882208471685,1.86904680605925,0,0,1.26167387377595,2.30460446118824,0,0,5.12526165720079,5.69038943541911,10.391992473367,0,0,0,0,0,1.55757242265483,0,0,2.14716398486423,0,0,0,0,0,0,0,0,2.5246615788962,0,3.00904994614125,0
"Overall196","Otu00015",1,2,1.03975010301506,0.569154817383206,0.104553157831784,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4921970411699,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6070443267928,4.22332170227942,11.6824553231484,0,7.44693760844249,5.0552190946378,0,5.03876893273503,4.06950534270235,0.25038838400554,0,0,0,0,9.51761648943125,0,6.60494006878165,0,0,0,0,0,0,0,0,0,0.822659272528867,0,2.52677870671308,1.85859289444763,3.04841015305208,0,0,5.93554123354337,0.415290199862902,0,0,0,0,0,0,1.05285139042858,0,1.16252911465153,0,0,0.750910246802074,0.618002239410067,0,1.05832244658578,1.41074672719617,0,0,2.45951027634126,7.26960841224324,0,0,0,0,7.66495564110296,0,0,0,0,0,0,0,0,0,0,0.516818159513638,0,0,0,0,0,1.79517342899149,1.83079629161106,0,2.30630589201752,0
"Overall197","Otu00015",1,3,1.42774607246961,0.850662490336836,0.0491743347417902,0.85,16.8414272813323,0,0,0,0,55.7302402639306,0,91.4858239393636,0,0,0,0,0,0,50.0802038089837,0,45.121399672204,0,0,0,0,0,4.68577966875939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6463617085065,0,0,0,0,0,23.0552147109769,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,26.1187016747505,0,0,0,2.30184568680126,4.18859003388951,3.13261234631287,1.34831223632596,2.21846662738574,1.31462008371749,1.04660581866686,4.33702503942214,0.396501625448207,0.0922035834979956,1.34602315356915,0,0.934700920041594,1.1106704834068,4.46708490560207,0.490552147769817,2.32313149610586,0.808250078706932,1.48949018764452,0,0,1.06437914226758,2.8368888458756,0.687210939795282,0.770127395646865,2.50729260523081,1.55104410484907,0.92410402523637,1.17632789796735,1.61715163704597,0.230524393168692,0.456018032226555,1.12311402492212,1.99263512567359,0.257764585748938,1.48521468025333,0.500109949190708,0.303197705324199,1.3311104476466,0.510445418229647,2.32465904967871,1.57928988187977,0.775550653000946,0,1.24529350764316,0.109360914258651,0,0.714972921113766,0.284152005988884,0.570191434198768,0,1.00641942574119,0.73733517600272,1.733820707601,2.03319141603264,4.55579146519569,0.14799842880996,6.56452188802841,0,3.00493525589771,0,0,0,0,4.9896354144151,0,0.201770582997018,1.43808007639735,1.4373605350801,1.57518977644344,1.86280993049235,1.59372929885422,1.22445956985257,0,0,0.816998557416143,0,1.7736282835494,0,1.0275064328163,0
"Overall198","Otu00015",1,4,0.883786569866472,0.488945769777091,0.225361002170949,0.75,50.6348048927123,19.9974519342681,34.5275520154539,0,44.8091800031644,46.0881104950442,0,47.5534507358093,31.740807255165,12.1593596408739,25.0347179595104,0,20.6152810002389,48.6270313167688,78.5379942607186,0,60.0216436224953,25.6745865790315,0,0,24.3561226266035,0,51.0037506343336,30.3757898839999,12.8707991046795,89.4004842958575,0,59.8587633619084,55.1929147398673,63.3440491025962,40.398045375208,0,45.7236261178189,89.4852289371901,26.1902075045976,0,0,0,55.134913217724,13.4405631989094,0,0,24.7299049256714,16.8235025791347,0,49.7812178891493,40.8013120702826,0,0,48.830310837462,46.9388752358152,0,0,54.9244987025869,10.3644677068306,0,0,36.4168697913184,100,49.3914425834544,0,0,33.1219190397957,75.6084046857611,16.609028871891,23.2508139053158,15.3413400468403,0,9.49232249145066,40.4927764237771,13.5891131503202,0,0,0,0,13.2628459746237,0,74.075963958921,0,22.2433465279091,0,1.58299615741251,1.54641651722683,2.16581970796738,0,3.43902414160402,1.98529725387779,0.830925286047826,1.95286553903356,2.06484570650881,0.538439623607627,0.757617263295272,1.77379778962446,0.374425747818816,2.53860575573667,4.31525453709198,0,1.96358492958653,1.19419894789176,0,0,0,0,6.1048228365923,0.472888194565255,0.621334600141188,4.47861054576707,0,1.69949727198967,2.33033285196276,1.08150867245233,2.56310515073378,0.901311187088991,0.905332502634753,3.40704262094807,0,0,0.449495991777651,0.0483659739265767,2.39954665505996,0.36514079638044,0,1.21038840032746,1.54586757280592,0.660748725500756,0,0.143659328381176,1.32229423507589,0.736551390025161,0.19794026555365,0.52529369490404,2.57013344768271,1.05337466725559,0,1.32821130103461,3.78644617274417,0.800567267733838,0,6.16937891157199,3.72650559422566,2.11445006543489,0,0.858698102273986,1.38794987892247,1.37753537210262,1.60731687788479,0,0,0,1.4849914288921,2.08129334408067,0.199272746673429,0,0.730589327792006,0,0.210771347016535,0.6856813338651,0,4.31948298612084,0,0.312155457765349,0
"Overall199","Otu00015",1,5,1.08082576012955,0.617317438207138,0.174734733931398,0.894736842105263,0,0,0,0,0,42.2520261661529,0,74.7240719348813,0,0,0,0,0,0,93.851346983486,0,50.6653319213078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9945614978335,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8975698091436,8.691581642238,0,0,0,0,0,0.0298178018854049,0,0,0,0,0,0,0,5.30174542502329,0,0,0,0,0,0,3.31074502577768,2.1802881354422,8.09577405951755,0,0,0,0,1.66529265940625,0,0,0,0,8.00739352778312,0,0,0,0,0,2.31148521407197,0,0,7.1901570216217,0.0282819990003052,2.94057281506193,0,0,0,0,0,0,0,11.5292797352286,0,2.22089441609606,8.45198273383175,4.34071568670632,0,0.750337764695635,0,0,0,0,0,0,0,2.10913062019757,0,0,0,0,0,0,0,3.31630139324728,4.63065251402377,0,0,0
"Overall200","Otu00015",2,1,0.667778643848783,0.382241470659996,0.436433329632897,0.9,25.4662275993518,0,0,0,0,59.1750716797211,0,59.8990754784558,0,0,0,0,0,0,77.6692600247064,0,96.5812234990821,0,0,0,0,0,36.7663056065925,0,0,0,0,0,28.8909009453303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4788502866382,0,0,41.4386059499367,0,0,0,0,0,30.451375291809,0,0,0,0,0,0,0,0,0,34.0406060259092,0,0,0,0,0,0,0,100,0,0,0,0,8.66377566033807,4.70458109637782,1.86786722711215,3.5823389491339,5.41381113619313,0.725376363749421,3.78387242079888,0.958473832253629,0,0,0,1.7583426518839,0,0,1.46126591844382,5.76336927409915,0,0,0,0,0,0,0.0918151202585536,0.0963500282421624,0,1.07037593912003,0.959646515709925,0,2.40566315367921,3.58058792905287,0,0,4.37932698705284,1.96625688128522,2.77719252701007,1.61016949126723,0,3.09719837881989,1.6057659277807,0,2.89484730141836,0,0,1.64519784883306,0.285378318506031,0,0.594460865509732,0,0.00911099989013445,1.58370661615836,0,1.49720731566955,1.10459566137598,0,0,1.24248574517331,4.42024622388899,5.77942415121169,0,2.22524776604013,0,0,0,0,1.31488683937157,0,0,2.78975279282951,0,0,1.67672601952763,0,0,0,0,3.52465181756653,3.00107879046287,0,2.08757151690401,0
"Overall201","Otu00015",2,2,0.957886090394636,0.528029691680504,0.221050932887609,0.85,0,0,0,0,0,0.0654886932069755,0,80.4255668069045,0,0,0,0,0,0,55.1533849711537,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35831943557607,0,27.4799519673999,0,0,0,0,0,0,0,0,22.127548626716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898185211849887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1904395303651,0,0,20.3305961966043,0,0,0,0,0,0,0,5.61495903148873,0
"Overall202","Otu00015",2,3,1.23289292251753,0.669987971740597,0.0670906588611359,0.8,0,0,0,0,33.7682184748252,52.51621176826,0,62.8027622789779,0,0,0,0,0,0,56.2717725622388,0,42.2369610538749,0,0,0,0,0,49.6061206331606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1167321663308,0,0,0,0,0,0,0,0,0,0,25.2141890685483,0,0,0,0,100,32.6113485824636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31056165671563,0.533465794389803,3.21938900485954,1.53361194815991,2.95085305483,2.10490574767343,0.176689752734334,7.53091753906819,0,0.539754680369999,1.31693813089383,1.49325061577262,0.452339305961991,0.883285366306191,4.39344636082801,0.319327591956351,3.65470149743478,0,0,0.744172951421444,0,2.41408436349351,5.13714794671473,0.498580820835278,0.978700451309995,1.80305391523662,0,10.1713558685808,0.897903019509575,1.55127001873406,0.978000885828997,0,1.43763048489063,2.99720705182916,0.123870744391491,0,0.449854445540059,0,0.705681665273876,0.428057546393635,0,1.79241937272506,2.20137652303191,0,0,0.107698565905705,0,0.402390374760386,0.083804898344709,0.701489076927748,1.27500712341516,2.12140121508014,0,1.47340478978441,3.71958412357565,0.206399815972067,0.0842005256594773,0,1.5943972977331,1.9029372460517,0,0,0,0,3.6165101180764,0.441351575595475,0.143841178861942,0.65473337967438,0.330993350873449,4.3900434158242,1.02777268247616,2.19975415845254,0.885233684186249,1.0451423492903,0,0.220365564108056,0,3.19813476181316,0,0.449602603862041,0
"Overall203","Otu00015",2,4,0.931041920426949,0.554416407639238,0.288968676551947,0.75,85.2778743089134,51.5159327102809,28.186889623855,0,0,53.6123176226937,50.3896151658397,82.3709669636099,28.5704417947764,14.6409330323194,34.4598785651081,0,49.0689121227509,62.4103189439711,89.1812588333692,0,66.4109111108039,36.4671492734802,33.3687191839047,0,25.1270361281917,25.5629686248713,46.4821977948779,36.0909552309533,1.82993433496856,67.5613377443111,9.22549225079525,53.5763925725995,70.7079247706312,67.1952814526516,50.8589461657621,22.9318436400374,23.7232664877135,89.2381152849142,38.4767948510981,91.5891339924227,23.0522703288345,0,41.5677753591172,0,22.9289667526846,0,22.0788956481917,10.7832179211114,0,50.1315904839638,70.2012322048672,0,4.07829314389741,67.7460595696975,63.2716640045271,35.8179105020409,20.8991541488819,100,23.0288234681676,0,4.80931315753006,48.2997472800926,88.4596336275991,43.5593684956198,0,0,0,55.8805107779931,32.6342574182369,0,35.1125869535049,32.6361520414954,21.4360737735956,60.3114174849869,0,0,0,0,0.834561660667141,28.6893048643623,22.8992285037688,88.4767493067316,0,47.8411924349029,0,8.15001760659124,0,4.6354248188336,0,3.99450682386969,0,0,2.95524537425907,0,0,2.171005766797,0,0,4.17222884340472,5.88767477858906,1.70175865722888,6.59361235627215,0,0,3.564042745412,0,1.24690149180296,0,2.29068139537723,2.49462946949,0,0,0,2.00999674814237,6.04511440391246,1.73390819486215,1.3070202473956,0,8.43207676677161,0,0,0,0,3.26478869038677,0,0,0,1.83374476886798,0,0,1.13182923385528,0.71117483560566,0,0,1.33712435268615,4.80640098273997,0,0,3.6858033475391,2.39464839066557,0,0,4.24546920767955,0,0,0,0,0,0,0,0,0,0,0.568423373303019,3.61902431961679,0,0,0,0,0.184242556196116,0,0,2.83147945184628,0,0,0
"Overall204","Otu00015",2,5,1.08037698157021,0.613175946597434,0.0205247716786916,0.789473684210526,0,0,0,0,0,51.4210046664098,0,0,0,0,0,0,0,0,38.6748268023823,0,59.8201670910876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538473694898443,1.88391597315638,1.07799379191461,0.323660432382607,0.552194499457662,1.79500894196377,0.23223595821255,3.2149937371091,1.00907770485174,0.311985536233124,1.41052053773931,1.6900679666579,0.959563332254798,0,0,0.574213623150655,5.15664178552087,0.195220274031433,6.08760001537145,0.174063158040226,0.328552987980898,0,5.89407803076353,0.555554561491144,1.76397238846961,2.06229870687737,0.714801005968857,3.04484365243917,0,1.5589756326505,2.92002016025748,0,0,1.9318561312861,0.537967647728991,4.49116681052891,0.421843353120616,1.02683459229477,1.44732117425321,0.831385283434178,1.6100049213679,1.14429583001598,3.07205714931405,0.0767478300606002,1.45196220240753,0.634454006181609,0.714266909739974,0.69809609471543,0.0731894380991986,0.0941108012051913,0.800367343718147,3.36907891955985,1.63386641625964,1.53035290508379,8.55790780934948,0.136145212800796,0.655522322829946,0.901697992528365,2.30289283242558,0.734998929931012,0.470431969533782,1.10265369612564,0.42292185774469,0.254967344982518,0.994334605370777,0,0.674799875783039,0.917080534940396,0.282386578267102,1.17550530382441,0.41407074403559,0.979374639356842,0.733951993661077,0.30473382355376,1.39005553303996,0.592828925869343,0.627678757019267,0.649996541601302,0,1.10130832520448,0
"Overall205","Otu00015",3,1,0.742317649602474,0.402160698608844,0.346957503801586,0.9,0,0,0,0,0,28.7654249790693,0,84.7502416130695,0,0,0,0,0,0,65.8311976741272,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.771034735947,0,16.4289251524481,0,0,0,0,15.3679073749965,0,0,0,0,0,0,19.9238477515058,0,11.4513838829018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0569011022009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall206","Otu00015",3,2,0.898418842267512,0.528303717179241,0.318525637785773,0.75,33.782332903074,0,16.7573161204036,0,0,42.4207777481275,0,68.4448785845577,0,0,0,0,0,0,100,0,67.3542993789751,0,0,0,0,0,0,0,0,0,0,0,17.7908275460812,0,0,0,0,90.3159089738684,0,0,0,0,0,0,0,0,16.9325462290138,0,0,0,0,0,0,8.50266581288062,0,0,0,27.2913697144778,0,0,0,0,0,55.2532297400897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5425462816627,0,23.4704161490855,0,0,0,8.82573796295432,0,15.7586255787778,11.9940728460052,0,8.16796938725679,0,0,0,0,0,0,16.4004538393229,0,10.1527343046263,0,0,0,0,0,0,0,0,0,0,0,4.97620465429526,0,0,0,0,14.7783076967949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88741199767917,0,0,0,0,0,0,0,0,0,0,4.0584817322874,0
"Overall207","Otu00015",3,3,1.2913212700185,0.774446642269188,0.0763939766661108,0.7,36.7334348839457,11.8374708400929,13.5263665852066,0,31.2922294000852,48.9253103957783,0.706908593387024,80.073104025447,15.9715415856425,3.20293301508333,0,0,4.85792031723011,20.2188595804252,53.4595054376781,0,40.6517909311721,0,0,0,0,0,15.3988265646113,0,0,0,16.8875673339801,0,68.1109053794215,24.6760620860411,33.859759995865,0,0,51.8095884464382,0,0,0,0,8.15100444143201,0,47.0041920364095,0,14.1762104974085,0,0,21.8698823340557,0,0,0,0,11.2506695789006,0,0,34.6472127922385,24.0169191597328,0,6.59734059298194,30.2094761629678,52.4437722055558,28.1751960449557,0,0.980445227704063,0,13.4910031552978,81.576926072193,0,12.1186270446757,16.4804074040961,6.26759551712986,100,30.1236968527927,8.25190881606097,0,0,5.09512009059745,0,0,47.6896832819589,0,26.9578346243137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall208","Otu00015",3,4,1.11851784457499,0.533183676361837,0.220073479103458,0.85,53.3829630923698,42.528221500103,24.5929780602234,0,0,82.9952370831099,0,56.9155262435276,0,28.1353056389452,23.1985656829593,0,0,0,77.3764362573377,0,55.0509581475729,0,0,0,17.2631995964408,0,33.6348342428751,0,13.6394345181474,100,30.5455052762721,0,49.1674958638809,47.825300106653,48.8303987514512,0,0,55.2777184644225,55.2954647651482,0,0,0,27.4227318324112,0,0,0,68.6783877373136,35.1827702217974,0,44.0066125108516,28.3128296920321,0,0,63.1514083057848,44.4780519788198,0,0,37.559795300115,58.2836083232407,0,0,8.49612838871873,56.6164568260932,38.0389355923781,0,0,17.5427353270152,61.2521811708133,18.4003242797506,0,0,0,0,37.5379652947223,9.58144746918294,0,0,12.7358540029353,0,11.3545053592119,0,54.2001311993662,0,35.1432162732893,0,2.15187780229051,1.05775890144529,0.705348752136267,0,1.21558193953029,2.63117382075353,0.449618931132592,2.06798228838204,1.23930884660643,2.35993302088049,1.67142588882754,0,0.741570435010211,1.30250145041721,2.24544796572511,1.35902110015465,3.58609614022004,0.483779290065439,1.33152423567085,1.694257965809,1.01008892496911,0,3.0716741739003,0.371498517784415,0.449018757658188,4.01869086733218,0.853585870688637,2.04408820946048,1.2945721481013,2.11528165873535,1.61004285792384,0.49787375913704,0,3.38124123046962,1.17880328806695,1.2154105431925,1.70745102138087,0,5.34042625471668,1.48704662110048,0.484156232774896,0.818953992417738,2.88530211217465,1.99360095226215,0,0.66253429626845,0.941711522997939,1.20293044488354,1.00991514240689,1.11913048949098,1.99976649555463,1.92753756585363,0,1.54996959594682,2.27194773101053,0.349684025961939,0,0.338709688870011,1.17760285563426,1.40905751311139,1.01709648262262,0,1.32813447728155,1.53394536668251,0.909991449716681,0.758406096508938,2.09375368115923,0,0.145018284164122,0.919406977364179,0.319731002861502,1.40507350688112,1.09692253946329,1.1582882887717,0.1381751854529,0.273657650062615,2.76971857968235,0.62719935362918,0,1.42196694039966,0
